customer_id,invoice_id,list_of_goods
8219,8335011,"['flax seed', 'cake', 'cooking oil', 'candy bars', 'oil', 'tea', 'strong cheese']"
8623,91935,"['soup', 'cake', 'fresh bread', 'black tea', 'cooking oil', 'turkey', 'shallot', 'gums', 'oil']"
4724,11521622,"['napkins', 'french fries', 'megaman zero 3', 'cooking oil', 'oil', 'muffins']"
6769,11884510,"['cake', 'cooking oil', 'oil', 'cottage cheese', 'muffins']"
8500,4733910,"['fresh bread', 'cake', 'tomatoes', 'butter', 'google tablet', 'cooking oil', 'soda', 'shampoo', 'oil', 'cookies', 'french wine', 'ketchup', 'toothpaste']"
3740,11294417,"['tomato sauce', 'french fries', 'sandwich', 'cooking oil', 'candy bars', 'salt', 'oil', 'mayonnaise', 'muffins']"
1291,7234763,"['fresh bread', 'napkins', 'parmesan cheese', 'mineral water', 'cooking oil', 'meatballs', 'candy bars', 'shampoo', 'oil', 'energy bar', 'ketchup', 'babies food']"
6415,5931622,"['flax seed', 'cake', 'green beans', 'cooking oil', 'iphone 8', 'gums', 'oil', 'cookies', 'cereals', 'muffins', 'antioxydant juice']"
2952,2679654,"['shower gel', 'cooking oil', 'shampoo', 'oil', 'muffins']"
5371,8379454,"['fresh bread', 'spaghetti', 'cologne', 'gums', 'oil', 'cream', 'muffins']"
4297,1252787,"['soup', 'toilet paper', 'parmesan cheese', 'sparkling water', 'french fries', 'yogurt cake', 'candy bars', 'oil', 'cottage cheese', 'toothpaste']"
6625,10525244,"['soup', 'cake', 'napkins', 'megaman zero 3', 'yogurt cake', 'cooking oil', 'hot dogs', 'gums', 'candy bars', 'salt', 'oil', 'babies food']"
1202,11188589,"['soup', 'cake', 'cooking oil', 'turkey', 'candy bars', 'oil']"
2104,2308614,"['soup', 'french fries', 'yogurt cake', 'cooking oil', 'body spray', 'zucchini', 'milk', 'muffins', 'green grapes', 'cereals']"
603,10201429,"['cake', 'olive oil', 'spaghetti', 'french fries', 'chutney', 'cooking oil', 'sparkling water', 'frozen vegetables', 'gums', 'pasta', 'dessert wine', 'oil', 'melons', 'catfish', 'red wine']"
9732,11974929,"['soup', 'cake', 'french fries', 'cooking oil', 'oil']"
4836,9721795,"['ketchup', 'trout', 'extra dark chocolate', 'gums', 'pasta', 'oil', 'french wine', 'muffins']"
9966,11467695,"['cake', 'whole wheat rice', 'shower gel', 'napkins', 'yogurt cake', 'cooking oil', 'salad', 'oil', 'oatmeal', 'ketchup', 'red wine']"
8725,7211005,"['bramble', 'soup', 'fresh bread', 'napkins', 'spaghetti', 'olive oil', 'fromage blanc', 'cooking oil', 'candy bars', 'oil', 'babies food']"
8663,8014961,"['pet food', 'shower gel', 'french fries', 'yogurt cake', 'cooking oil', 'milk', 'candy bars', 'pasta', 'oil', 'cottage cheese']"
6718,10845354,"['seabass', 'soup', 'cake', 'shower gel', 'whole weat flour', 'body spray', 'cooking oil', 'shrimp', 'hot dogs', 'rice', 'gums', 'oil', 'tooth brush', 'babies food', 'toothpaste']"
6625,2783773,"['soup', 'tea', 'fresh bread', 'napkins', 'parmesan cheese', 'canned_tuna', 'ground beef', 'cooking oil', 'iphone 8', 'candy bars', 'green grapes', 'oil', 'half-life 2', 'cookies', 'samsung galaxy 10']"
8814,9502681,"['candy bars', 'zucchini', 'cake', 'oil']"
4398,8833612,"['cake', 'olive oil', 'tomato sauce', 'cooking oil', 'gums', 'candy bars', 'barbecue sauce', 'oil', 'oatmeal', 'salmon', 'tea', 'muffins']"
7288,5055598,"['spaghetti', 'napkins', 'whole weat flour', 'yogurt cake', 'cooking oil', 'sandwich', 'toothpaste', 'whole wheat pasta', 'pokemon violet', 'gums', 'candy bars', 'oil', 'chocolate', 'oatmeal', 'cookies', 'muffins', 'protein bar']"
4475,2558007,"['cake', 'grated cheese', 'frozen smoothie', 'cooking oil', 'oil', 'muffins', 'babies food']"
6718,5005602,"['beer', 'fresh bread', 'cake', 'extra dark chocolate', 'french fries', 'body spray', 'cooking oil', 'oil', 'cream', 'muffins', 'babies food']"
5847,1976390,"['cake', 'cooking oil', 'candy bars', 'oil', 'muffins']"
744,3553747,"['toilet paper', 'cake', 'olive oil', 'burgers', 'ham', 'metroid fusion', 'cooking oil', 'cotton buds', 'airpods', 'nonfat milk', 'oil', 'french wine']"
6431,6464248,"['flax seed', 'spaghetti', 'napkins', 'pickles', 'french fries', 'cooking oil', 'oil', 'babies food']"
167,8675000,"['cake', 'shower gel', 'cologne', 'oil', 'phone charger', 'muffins']"
7832,6741616,"['ketchup', 'strong cheese', 'fresh bread', 'ratchet & clank 2', 'butter', 'whole weat flour', 'sandwich', 'minecraft', 'rice', 'oil', 'cream', 'muffins', 'babies food']"
8457,3411849,"['pet food', 'toilet paper', 'napkins', 'spaghetti', 'avocado', 'green beans', 'iphone 8', 'oil', 'portal 2', 'mayonnaise', 'ketchup']"
4623,10864424,"['canned_tuna', 'mineral water', 'megaman zero 2', 'bluetooth headphones', 'escalope', 'pasta', 'oil', 'final fantasy XX', 'muffins']"
2595,5401148,"['soup', 'fresh bread', 'half-life: alyx', 'ham', 'french fries', 'cooking oil', 'zucchini', 'light mayo', 'oil', 'final fantasy XX', 'muffins']"
2116,4407044,"['fromage blanc', 'olive oil', 'cake', 'light cream', 'cooking oil', 'gums', 'soda', 'oil', 'cookies', 'muffins', 'toothpaste']"
5668,10092007,"['spinach', 'cake', 'butter', 'black beer', 'asparagus', 'gums', 'honey', 'oil', 'cottage cheese', 'cereals', 'ketchup', 'babies food']"
254,3388836,"['olive oil', 'chocolate bread', 'french fries', 'yogurt cake', 'mineral water', 'milk', 'asparagus', 'iphone 8', 'candy bars', 'pasta', 'oil']"
8937,6093137,"['soup', 'fresh bread', 'cake', 'ham', 'ground beef', 'french fries', 'mashed potato', 'gums', 'candy bars', 'oil', 'mint', 'muffins']"
4321,6090009,"['pet food', 'soup', 'napkins', 'final fantasy XIX', 'yogurt cake', 'cooking oil', 'shallot', 'candy bars', 'mushroom cream sauce', 'oil', 'pokemon scarlet', 'mayonnaise', 'ketchup']"
7240,2589050,"['napkins', 'cooking oil', 'milk', 'oil', 'metroid prime']"
5600,11955141,"['soup', 'toilet paper', 'fresh bread', 'grated cheese', 'french fries', 'sandwich', 'cooking oil', 'gums', 'candy bars', 'burger sauce', 'oil', 'cauliflower']"
8788,10130092,"['soup', 'cake', 'whole wheat rice', 'mint green tea', 'frozen smoothie', 'french fries', 'asparagus', 'gums', 'candy bars', 'burger sauce', 'salt', 'oil', 'phone charger']"
7372,8486049,"['soup', 'napkins', 'butter', 'green beans', 'burgers', 'muffins', 'candy bars', 'oil', 'pokemon scarlet', 'cereals']"
9997,11689981,"['cake', 'napkins', 'megaman zero 3', 'cooking oil', 'milk', 'soda', 'oil', 'phone charger', 'chicken', 'ketchup']"
8048,6010418,"['pet food', 'almonds', 'cake', 'spaghetti', 'yogurt cake', 'cooking oil', 'muffins', 'gums', 'oil', 'energy bar', 'cookies', 'cereals']"
8726,107216,"['soup', 'fresh bread', 'olive oil', 'napkins', 'body spray', 'cooking oil', 'oil', 'carrots']"
8219,6325278,"['pet food', 'cake', 'napkins', 'mint green tea', 'parmesan cheese', 'vacuum cleaner', 'french fries', 'ham', 'frozen smoothie', 'low fat yogurt', 'candy bars', 'pokemon scarlet', 'green tea', 'cereals']"
1865,10422276,"['soup', 'cake', 'napkins', 'burgers', 'portal', 'cooking oil', 'barbecue sauce', 'nonfat milk', 'vegetables mix', 'oil', 'mayonnaise', 'cream', 'cereals', 'ketchup']"
4991,4400787,"['fromage blanc', 'fresh bread', 'olive oil', 'cooking oil', 'oil']"
1665,7392476,"['pet food', 'soup', 'cake', 'yogurt cake', 'pokemon violet', 'gums', 'cream', 'oil', 'fresh tuna', 'cookies', 'muffins', 'eggplant']"
5453,10859374,"['pet food', 'cake', 'whole wheat rice', 'whole weat flour', 'cooking oil', 'gums', 'candy bars', 'light mayo', 'honey', 'shampoo', 'oil', 'cream', 'babies food']"
10462,8919822,"['shower gel', 'napkins', 'parmesan cheese', 'cider', 'cooking oil', 'turkey', 'salad', 'candy bars', 'oil', 'cookies', 'cereals']"
4062,5437457,"['napkins', 'megaman zero 3', 'cooking oil', 'yams', 'gums', 'oil', 'cream', 'muffins']"
2931,596161,"['bramble', 'soup', 'cake', 'butter', 'mineral water', 'asparagus', 'oil', 'cookies', 'samsung galaxy 10', 'muffins', 'babies food']"
7324,10367041,"['tomato sauce', 'french fries', 'cooking oil', 'samsung galaxy 10', 'oil', 'cereals', 'muffins']"
8379,6782147,"['herb & pepper', 'extra dark chocolate', 'zucchini', 'gums', 'candy bars', 'beats headphones', 'ratchet & clank 3', 'oil', 'cauliflower', 'muffins']"
287,11888341,"['cake', 'megaman zero', 'catfish', 'cooking oil', 'milk', 'oil', 'muffins']"
6190,2136268,"['fromage blanc', 'cake', 'cooking oil', 'barbecue sauce', 'oil', 'phone charger', 'cauliflower']"
6087,1047979,"['cake', 'tomato sauce', 'yogurt cake', 'candy bars', 'oil', 'portal 2', 'chicken']"
10137,2807534,"['soup', 'ketchup', 'cake', 'spaghetti', 'napkins', 'shower gel', 'cooking oil', 'gums', 'candy bars', 'megaman zero 4', 'green grapes', 'oil', 'energy bar', 'muffins', 'strong cheese']"
2107,4612102,"['flax seed', 'toilet paper', 'tomato sauce', 'cake', 'shower gel', 'vacuum cleaner', 'french fries', 'frozen smoothie', 'cooking oil', 'gluten free bar', 'oil', 'cottage cheese', 'cream', 'cauliflower']"
8788,8242238,"['cake', 'gums', 'oil', 'herb & pepper', 'babies food']"
9084,2123857,"['pet food', 'eggs', 'tomato juice', 'olive oil', 'pickles', 'sandwich', 'cooking oil', 'yogurt cake', 'turkey', 'gums', 'candy bars', 'ratchet & clank 3', 'mushroom cream sauce', 'oil', 'babies food']"
6793,9323438,"['pet food', 'fresh bread', 'bacon', 'cooking oil', 'oil', 'ketchup']"
7096,6271641,"['fresh bread', 'body spray', 'milk', 'meatballs', 'gums', 'candy bars', 'oil', 'phone charger', 'cookies', 'ketchup', 'babies food']"
5944,5814839,"['pancakes', 'cake', 'olive oil', 'portal', 'yogurt cake', 'ratchet & clank', 'gums', 'ratchet & clank 3', 'oil', 'tea', 'escalope']"
10177,9214745,"['pet food', 'spinach', 'white wine', 'tomato sauce', 'whole wheat rice', 'cooking oil', 'gums', 'oil']"
3472,10802787,"['antioxydant juice', 'cake', 'french fries', 'asparagus', 'gums', 'pasta', 'chicken', 'ketchup', 'red wine', 'toothpaste']"
38,11152756,"['cake', 'trout', 'parmesan cheese', 'chutney', 'cooking oil', 'candy bars', 'oil', 'muffins', 'babies food']"
7536,11170032,"['shower gel', 'blueberries', 'sandwich', 'yogurt cake', 'asparagus', 'meatballs', 'oil', 'chocolate']"
4902,973311,"['tomato sauce', 'chocolate bread', 'avocado', 'burgers', 'megaman zero 3', 'oil', 'mayonnaise', 'ketchup']"
8597,11932444,"['napkins', 'yogurt cake', 'cooking oil', 'candy bars', 'oil', 'cereals', 'ketchup', 'red wine']"
9693,12005120,"['soup', 'cake', 'bacon', 'french fries', 'megaman zero 3', 'milk', 'brownies', 'oil', 'phone charger', 'muffins', 'strong cheese']"
1502,6596367,"['corn', 'cooking oil', 'turkey', 'oil', 'chocolate']"
4045,705023,"['fromage blanc', 'yogurt cake', 'cooking oil', 'beats headphones', 'shampoo', 'oil', 'half-life 2', 'ketchup']"
3060,8711365,"['napkins', 'ground beef', 'sandwich', 'cooking oil', 'gums', 'low fat yogurt', 'oil', 'cottage cheese', 'muffins']"
9685,2440730,"['ketchup', 'napkins', 'spaghetti', 'shower gel', 'deodorant', 'sparkling water', 'cooking oil', 'escalope', 'pokemon violet', 'hot dogs', 'gums', 'candy bars', 'shampoo', 'oil', 'cereals', 'muffins']"
9569,4457561,"['soup', 'fresh bread', 'google tablet', 'yogurt cake', 'cooking oil', 'yams', 'salad', 'gums', 'candy bars', 'rice', 'dessert wine', 'oil', 'mayonnaise', 'ketchup']"
9868,942316,"['pet food', 'toilet paper', 'fromage blanc', 'spaghetti', 'white wine', 'cake', 'cooking oil', 'candy bars', 'oil', 'phone car charger', 'samsung galaxy 10', 'muffins']"
6477,8978814,"['flax seed', 'eggs', 'cake', 'pickles', 'cooking oil', 'candy bars', 'oil']"
7185,2626280,"['cake', 'napkins', 'cooking oil', 'turkey', 'rice', 'green grapes', 'ketchup']"
3116,3295221,"['cake', 'spaghetti', 'olive oil', 'whole wheat rice', 'metroid fusion', 'cooking oil', 'soda']"
6309,9408208,"['olive oil', 'napkins', 'gums', 'oil', 'cottage cheese']"
9486,782424,"['spinach', 'toilet paper', 'cake', 'olive oil', 'extra dark chocolate', 'burgers', 'cologne', 'whole weat flour', 'cooking oil', 'iphone 8', 'gums', 'candy bars', 'oil']"
8119,9401384,"['eggs', 'whole wheat rice', 'tomatoes', 'cooking oil', 'muffins', 'shallot', 'shampoo', 'oil', 'ketchup']"
167,3912918,"['cake', 'olive oil', 'frozen smoothie', 'body spray', 'iphone 8', 'milk', 'candy bars', 'ratchet & clank 3', 'oil']"
3980,11846201,"['tomato juice', 'cake', 'olive oil', 'spaghetti', 'sandwich', 'cooking oil', 'cereals', 'muffins', 'champagne', 'chili', 'oil', 'mayonnaise', 'chicken', 'ketchup']"
3014,1516802,"['bramble', 'fresh bread', 'olive oil', 'whole weat flour', 'cooking oil', 'oil', 'oatmeal', 'chicken']"
5262,11012412,"['pet food', 'soup', 'whole weat flour', 'cooking oil', 'gums', 'candy bars', 'mayonnaise', 'cookies', 'muffins']"
1150,6109072,"['pet food', 'flax seed', 'soup', 'cake', 'napkins', 'cooking oil', 'iMac', 'candy bars', 'pasta', 'airpods', 'oil', 'cream', 'ketchup']"
7919,2883257,"['whole wheat rice', 'sandwich', 'asparagus', 'gums', 'ketchup']"
1536,9168313,"['soup', 'ketchup', 'fresh bread', 'cake', 'pickles', 'cooking oil', 'pokemon sword', 'milk', 'gums', 'dessert wine', 'oil', 'chocolate', 'muffins', 'toothpaste']"
921,11107284,"['pet food', 'fresh bread', 'spaghetti', 'light cream', 'cider', 'brownies', 'pasta', 'barbecue sauce', 'oil', 'black beer']"
2913,826027,"['seabass', 'soup', 'spinach', 'grated cheese', 'napkins', 'cologne', 'mineral water', 'escalope', 'turkey', 'gums', 'pasta', 'oil', 'oatmeal', 'muffins']"
8401,1682646,"['soup', 'cake', 'butter', 'yogurt cake', 'pokemon violet', 'muffins', 'candy bars', 'oil', 'cottage cheese', 'ketchup']"
7035,871568,"['cake', 'spaghetti', 'fresh bread', 'napkins', 'ground beef', 'cooking oil', 'zucchini', 'milk', 'salad', 'gums', 'candy bars', 'oil', 'cream', 'samsung galaxy 10', 'escalope']"
7467,8393443,"['cake', 'napkins', 'black tea', 'mint green tea', 'shallot', 'candy bars', 'vegetables mix', 'oil', 'ketchup']"
5626,6364004,"['tomatoes', 'whole wheat rice', 'half-life: alyx', 'french fries', 'cooking oil', 'gums', 'candy bars', 'fresh tuna', 'oil', 'mayonnaise', 'cereals', 'strawberries']"
9759,10416265,"['flax seed', 'cake', 'spaghetti', 'butter', 'ham', 'oil', 'mayonnaise', 'cookies', 'cereals']"
5636,3457763,"['fromage blanc', 'fresh bread', 'butter', 'asparagus', 'candy bars', 'fresh tuna', 'oil', 'mushroom cream sauce', 'cereals']"
2931,5718253,"['soup', 'spaghetti', 'final fantasy XIX', 'cooking oil', 'oil', 'final fantasy XX']"
9435,4498315,"['soup', 'toilet paper', 'olive oil', 'cologne', 'cooking oil', 'asparagus', 'gluten free bar', 'candy bars', 'oil', 'cereals', 'toothpaste']"
3221,1242992,"['cake', 'napkins', 'babies food', 'turkey', 'oil', 'muffins', 'strong cheese', 'toothpaste']"
237,9184244,"['whole wheat rice', 'whole weat flour', 'chutney', 'whole wheat pasta', 'gums', 'candy bars', 'mint']"
3007,11636415,"['spinach', 'grated cheese', 'napkins', 'cooking oil', 'milk', 'hand protein bar', 'gums', 'oil', 'cottage cheese', 'strawberries']"
7077,11539001,"['olive oil', 'napkins', 'deodorant', 'mineral water', 'cooking oil', 'rice', 'oil', 'tooth brush', 'ketchup', 'red wine']"
6012,3354429,"['pet food', 'beer', 'cake', 'burgers', 'half-life: alyx', 'frozen smoothie', 'ham', 'cooking oil', 'oil', 'oatmeal', 'mayonnaise', 'tooth brush', 'ketchup']"
5639,3872599,"['pet food', 'olive oil', 'sparkling water', 'yogurt cake', 'cooking oil', 'milk', 'gums', 'oil', 'cream']"
4188,3074266,"['seabass', 'cake', 'light cream', 'canned_tuna', 'burgers', 'whole weat flour', 'yogurt cake', 'cooking oil', 'fresh tuna', 'oil', 'portal 2', 'cream']"
4706,5909006,"['flax seed', 'napkins', 'half-life: alyx', 'mineral water', 'yogurt cake', 'cooking oil', 'turkey', 'oil', 'cookies', 'black beer']"
3190,7485273,"['cake', 'whole weat flour', 'body spray', 'cooking oil', 'gums', 'pasta', 'oil']"
1783,7818619,"['soup', 'olive oil', 'shower gel', 'french fries', 'yogurt cake', 'cooking oil', 'gums', 'oil']"
1484,11471045,"['soup', 'cake', 'spaghetti', 'razor', 'cooking oil', 'energy drink', 'gums', 'honey', 'oil', 'mayonnaise', 'muffins', 'babies food']"
8482,1004582,"['flax seed', 'tomato sauce', 'cake', 'spaghetti', 'french fries', 'yogurt cake', 'cooking oil', 'frozen vegetables', 'candy bars', 'pasta', 'oil', 'mint', 'carrots', 'strawberries']"
7202,4657568,"['pet food', 'cake', 'olive oil', 'napkins', 'fresh bread', 'parmesan cheese', 'ground beef', 'cooking oil', 'gums', 'oil', 'cauliflower', 'ketchup']"
2394,7528506,"['soup', 'toilet paper', 'cake', 'fresh bread', 'napkins', 'sparkling water', 'cooking oil', 'milk', 'gums', 'oil', 'cauliflower', 'muffins', 'babies food']"
6359,12000189,"['ketchup', 'napkins', 'ham', 'french fries', 'ground beef', 'pasta', 'oil', 'muffins']"
2022,3537309,"['fresh bread', 'blueberries', 'gums', 'candy bars', 'oil', 'strong cheese']"
8973,9160492,"['fresh bread', 'cake', 'butter', 'grated cheese', 'google tablet', 'ground beef', 'bluetooth headphones', 'milk', 'gums', 'salt', 'energy drink']"
811,11031579,"['cake', 'olive oil', 'cooking oil', 'muffins', 'gums', 'oil', 'ketchup', 'carrots']"
641,2997830,"['spinach', 'cake', 'olive oil', 'french fries', 'cooking oil', 'milk', 'gums', 'candy bars', 'oil', 'mayonnaise']"
2952,316809,"['tomato sauce', 'napkins', 'french fries', 'yogurt cake', 'cooking oil', 'cotton buds', 'asparagus', 'oil', 'pokemon scarlet', 'ketchup']"
7969,3821505,"['soup', 'candy bars', 'cooking oil', 'oil']"
4658,6674042,"['pet food', 'soup', 'toilet paper', 'spinach', 'whole wheat rice', 'napkins', 'olive oil', 'beer', 'corn', 'oil', 'muffins']"
4902,988122,"['bramble', 'soup', 'napkins', 'cologne', 'cooking oil', 'gums', 'candy bars', 'pasta', 'fresh tuna', 'oil']"
7148,8774548,"['soup', 'fresh bread', 'yogurt cake', 'cooking oil', 'milk', 'mashed potato', 'candy bars', 'oil', 'phone car charger', 'oatmeal']"
8379,1192889,"['fresh bread', 'butter', 'ham', 'cooking oil', 'pasta', 'oil']"
9224,8355102,"['pet food', 'soup', 'fresh bread', 'cake', 'babies food', 'cooking oil', 'muffins', 'candy bars', 'oil', 'escalope', 'strong cheese']"
10212,167670,"['beer', 'napkins', 'blueberries', 'french fries', 'mineral water', 'cooking oil', 'body spray', 'pokemon sword', 'salad', 'candy bars', 'burger sauce', 'pasta', 'oil', 'vegetables mix', 'cottage cheese']"
6049,1351443,"['eggs', 'fresh bread', 'cake', 'half-life: alyx', 'cider', 'vegetables mix', 'oil', 'chocolate', 'muffins', 'toothpaste']"
2890,1114442,"['toilet paper', 'cake', 'napkins', 'babies food', 'cereals', 'gums', 'oil', 'melons', 'chicken', 'ketchup', 'strong cheese']"
1009,482354,"['fresh bread', 'shower gel', 'google tablet', 'french fries', 'cooking oil', 'cotton buds', 'gums', 'candy bars', 'soda', 'oil', 'muffins']"
7896,10092365,"['fresh bread', 'cake', 'ratchet & clank 2', 'cooking oil', 'gums', 'candy bars', 'barbecue sauce', 'airpods', 'salt', 'oil', 'cream', 'muffins']"
1128,6701691,"['soup', 'cake', 'pickles', 'extra dark chocolate', 'babies food', 'cooking oil', 'oil', 'cookies', 'cauliflower', 'muffins', 'strong cheese']"
2124,6751891,"['cake', 'napkins', 'whole wheat rice', 'spaghetti', 'herb & pepper', 'trout', 'pickles', 'sandwich', 'cooking oil', 'rice', 'gums', 'oil', 'cereals', 'ketchup']"
3448,10070795,"['bramble', 'light cream', 'sparkling water', 'mineral water', 'milk', 'hot dogs', 'turkey', 'candy bars', 'iPad', 'soda', 'burger sauce', 'oil', 'cauliflower', 'escalope']"
5735,2516413,"['tomato sauce', 'cake', 'cooking oil', 'rice', 'cookies']"
8379,6441316,"['ketchup', 'soup', 'cake', 'body spray', 'sandwich', 'milk', 'turkey', 'rice', 'candy bars', 'beats headphones', 'megaman zero 4', 'oil', 'cream', 'cereals']"
4913,2005760,"['soup', 'ketchup', 'toilet paper', 'napkins', 'spaghetti', 'cider', 'cooking oil', 'oil', 'candy bars', 'pepper', 'muffins', 'babies food']"
3479,2255388,"['soup', 'white wine', 'beer', 'shower gel', 'spaghetti', 'cake', 'french fries', 'cooking oil', 'candy bars', 'oil']"
4223,8889149,"['tomato juice', 'spaghetti', 'black tea', 'chutney', 'yogurt cake', 'bluetooth headphones', 'oil', 'cookies', 'french wine']"
2107,4008556,"['soup', 'eggs', 'fresh bread', 'cake', 'french fries', 'rice', 'candy bars', 'oil', 'catfish', 'babies food']"
4991,768899,"['cake', 'tomato sauce', 'fresh bread', 'tomatoes', 'ground beef', 'corn', 'cooking oil', 'frozen vegetables', 'salad', 'shallot', 'soda', 'oil', 'carrots']"
7532,7513850,"['pet food', 'butter', 'yogurt cake', 'cooking oil', 'gums', 'candy bars', 'light mayo', 'chili', 'green grapes', 'oil', 'red wine']"
