customer_id,invoice_id,list_of_goods
1371,6668205,"['soup', 'eggs', 'cake', 'spaghetti', 'herb & pepper', 'mineral water', 'body spray', 'cooking oil', 'cotton buds', 'hand protein bar', 'rice', 'candy bars', 'oil', 'ketchup']"
6505,10919010,"['almonds', 'cake', 'fromage blanc', 'black tea', 'shower gel', 'yogurt cake', 'cooking oil', 'cotton buds', 'yams', 'oil', 'oatmeal', 'carrots']"
5046,10780775,"['soup', 'pancakes', 'fresh bread', 'napkins', 'avocado', 'turkey', 'gums', 'barbecue sauce', 'airpods', 'oil', 'cream', 'ketchup']"
8669,5635438,"['cake', 'grated cheese', 'shower gel', 'avocado', 'french fries', 'yogurt cake', 'cooking oil', 'candy bars', 'chili', 'oil', 'cookies']"
8976,6810864,"['cake', 'napkins', 'muffins', 'candy bars', 'oil', 'escalope']"
6210,3804869,"['cake', 'grated cheese', 'burgers', 'cologne', 'hand protein bar', 'gluten free bar', 'ratchet & clank', 'candy bars', 'salt', 'oil']"
3074,1266305,"['pancakes', 'fresh bread', 'spaghetti', 'light cream', 'olive oil', 'mineral water', 'bluetooth headphones', 'cooking oil', 'gums', 'candy bars', 'nonfat milk', 'dessert wine', 'oil', 'strong cheese']"
2822,2688086,"['cake', 'napkins', 'gums', 'candy bars', 'vegetables mix', 'oil', 'green tea', 'babies food']"
4699,7982972,"['soup', 'fresh bread', 'spaghetti', 'frozen smoothie', 'body spray', 'cooking oil', 'whole wheat pasta', 'gums', 'candy bars', 'oil', 'cottage cheese', 'strong cheese']"
2716,6084397,"['eggs', 'cake', 'megaman zero 2', 'hand protein bar', 'water spray', 'pasta', 'oil', 'cream', 'carrots', 'toothpaste']"
10022,10794145,"['toilet paper', 'cake', 'napkins', 'french fries', 'candy bars', 'pasta', 'shampoo', 'oil', 'megaman zero 4']"
1269,12049738,"['ketchup', 'antioxydant juice', 'fresh bread', 'ratchet & clank 2', 'megaman zero 3', 'yogurt cake', 'candy bars', 'pasta', 'shampoo', 'airpods', 'cottage cheese', 'muffins', 'babies food']"
7320,6447000,"['chutney', 'cooking oil', 'mashed potato', 'nonfat milk', 'oil', 'portal 2', 'strawberries']"
9280,8208284,"['french fries', 'sandwich', 'cooking oil', 'milk', 'candy bars', 'oil', 'cookies', 'strong cheese']"
8658,3153129,"['fresh bread', 'cake', 'chutney', 'french fries', 'cooking oil', 'whole wheat pasta', 'candy bars', 'chili', 'oil', 'mayonnaise']"
9767,9507696,"['eggs', 'toilet paper', 'chutney', 'gums', 'candy bars', 'melons']"
3304,10070507,"['white wine', 'fresh bread', 'napkins', 'cake', 'gluten free bar', 'gums', 'burger sauce', 'oil', 'cottage cheese']"
1961,11519745,"['pet food', 'napkins', 'body spray', 'cooking oil', 'whole wheat pasta', 'salmon', 'oil', 'cottage cheese', 'cream', 'cereals']"
2289,210863,"['soup', 'fresh bread', 'cake', 'napkins', 'green beans', 'bacon', 'mineral water', 'body spray', 'cooking oil', 'milk', 'cream', 'cottage cheese', 'cookies', 'cereals', 'metroid prime']"
8541,5759540,"['cake', 'whole weat flour', 'french fries', 'hand protein bar', 'muffins', 'gums', 'oil', 'oatmeal', 'cereals', 'toothpaste']"
5049,101257,"['tomato sauce', 'cake', 'trout', 'fresh bread', 'cider', 'sandwich', 'cooking oil', 'milk', 'gums', 'salmon', 'cookies']"
5646,6206838,"['fresh bread', 'ratchet & clank 2', 'french fries', 'hand protein bar', 'oil']"
1374,8982085,"['pet food', 'spinach', 'ketchup', 'fresh bread', 'napkins', 'strawberries', 'cider', 'gluten free bar', 'rice', 'candy bars', 'honey', 'green grapes', 'oil', 'mushroom cream sauce', 'muffins', 'babies food', 'protein bar']"
6216,6558142,"['pet food', 'fresh bread', 'olive oil', 'avocado', 'yogurt cake', 'rice', 'candy bars', 'oil', 'energy drink']"
3429,8167306,"['pet food', 'ketchup', 'grated cheese', 'light cream', 'parmesan cheese', 'butter', 'burgers', 'ground beef', 'muffins', 'oil', 'cereals', 'antioxydant juice', 'protein bar']"
1170,12015613,"['tomatoes', 'napkins', 'canned_tuna', 'blueberries', 'pasta', 'shampoo', 'babies food']"
2990,11065633,"['soup', 'chutney', 'cooking oil', 'hand protein bar', 'gums', 'candy bars', 'light mayo', 'dessert wine', 'green grapes', 'oil', 'cookies', 'ketchup']"
4040,10989308,"['soup', 'fromage blanc', 'olive oil', 'napkins', 'deodorant', 'cake', 'cooking oil', 'candy bars', 'oil', 'chocolate']"
1554,4512220,"['soup', 'eggs', 'ratchet & clank 2', 'olive oil', 'pickles', 'gums', 'rice', 'pasta', 'oil', 'cookies', 'cauliflower', 'toothpaste']"
2786,6244393,"['cake', 'avocado', 'extra dark chocolate', 'half-life: alyx', 'frozen smoothie', 'mineral water', 'yogurt cake', 'corn', 'minecraft', 'low fat yogurt', 'gums', 'oil', 'cereals', 'strong cheese']"
9384,5739978,"['mint green tea', 'french fries', 'portal', 'cooking oil', 'gluten free bar', 'candy bars', 'dessert wine', 'oil', 'babies food']"
8824,6039487,"['pet food', 'fresh bread', 'cake', 'tomato sauce', 'muffins', 'rice', 'light mayo', 'oil', 'ketchup']"
3549,11911130,"['spinach', 'white wine', 'fresh bread', 'cake', 'olive oil', 'parmesan cheese', 'napkins', 'fromage blanc', 'deodorant', 'sandwich', 'gums', 'airpods', 'oil', 'cereals', 'red wine']"
2276,3949341,"['cake', 'parmesan cheese', 'french fries', 'cooking oil', 'pokemon sword', 'hot dogs', 'gluten free bar', 'gums', 'burger sauce', 'oil', 'babies food']"
8824,8664684,"['soup', 'toilet paper', 'grated cheese', 'napkins', 'megaman zero', 'cooking oil', 'iMac', 'iPad', 'brownies', 'oil', 'melons', 'cookies', 'ketchup']"
2569,4316592,"['soup', 'eggs', 'cake', 'napkins', 'tomatoes', 'cooking oil', 'minecraft', 'pepper', 'pasta', 'oil', 'cottage cheese', 'muffins']"
4433,70217,"['soup', 'cake', 'shower gel', 'french fries', 'cooking oil', 'ratchet & clank', 'oil']"
10389,10874019,"['soup', 'cake', 'fromage blanc', 'black tea', 'ratchet & clank 2', 'cooking oil', 'gums', 'candy bars', 'oil']"
6755,5561509,"['soup', 'avocado', 'whole weat flour', 'cooking oil', 'gluten free bar', 'gums', 'candy bars', 'chocolate', 'cottage cheese', 'ketchup', 'protein bar']"
2074,1083910,"['cake', 'fresh bread', 'bacon', 'cologne', 'cooking oil', 'gluten free bar', 'candy bars', 'brownies', 'chili', 'oil', 'mayonnaise', 'escalope', 'metroid prime', 'toothpaste']"
8791,12205680,"['cooking oil', 'hand protein bar', 'mushroom cream sauce', 'oil', 'muffins', 'babies food']"
1274,1915716,"['whole weat flour', 'cooking oil', 'pokemon sword', 'oil', 'muffins', 'red wine']"
1414,11319616,"['eggs', 'cake', 'spaghetti', 'whole wheat rice', 'french fries', 'zucchini', 'candy bars', 'oil', 'cookies', 'cauliflower', 'babies food']"
3785,1629706,"['cake', 'fresh bread', 'whole weat flour', 'asparagus', 'salad', 'oil', 'metroid prime']"
10072,2694992,"['almonds', 'french fries', 'cooking oil', 'gums', 'candy bars', 'burger sauce', 'oil', 'cereals', 'muffins']"
2627,6269632,"['soup', 'butter', 'cologne', 'chutney', 'portal 2', 'cooking oil', 'gums', 'candy bars', 'light mayo', 'oil', 'cottage cheese', 'babies food', 'toothpaste']"
3081,5612994,"['soup', 'shower gel', 'french fries', 'yogurt cake', 'cooking oil', 'zucchini', 'pepper', 'iphone 8', 'turkey', 'pasta', 'oil', 'french wine', 'toothpaste']"
5826,7491229,"['fresh bread', 'cake', 'butter', 'french fries', 'mineral water', 'cooking oil', 'whole wheat pasta', 'pokemon violet', 'muffins', 'rice', 'green grapes', 'oil', 'cereals', 'babies food']"
3381,5963460,"['whole wheat rice', 'parmesan cheese', 'megaman zero 2', 'cooking oil', 'mashed potato', 'oatmeal', 'cereals', 'muffins', 'babies food']"
5466,25418,"['pet food', 'cake', 'fresh bread', 'cooking oil', 'salmon', 'gluten free bar', 'candy bars', 'oil', 'cookies']"
5621,1338862,"['pet food', 'flax seed', 'almonds', 'cake', 'tomatoes', 'yogurt cake', 'cooking oil', 'asparagus', 'turkey', 'hot dogs', 'candy bars', 'oil', 'portal 2', 'ketchup', 'strong cheese']"
3183,3252160,"['toilet paper', 'cake', 'pokemon sword', 'oil', 'cereals']"
9383,6584966,"['pancakes', 'cake', 'napkins', 'black tea', 'mint green tea', 'portal', 'iMac', 'gums', 'candy bars', 'oil', 'mayonnaise', 'metroid prime']"
5455,9267135,"['cake', 'olive oil', 'napkins', 'megaman zero 3', 'corn', 'pokemon sword', 'gluten free bar', 'rice', 'beats headphones', 'shampoo', 'oil', 'cookies', 'muffins']"
8027,7165202,"['pokemon shield', 'napkins', 'mineral water', 'sandwich', 'cooking oil', 'chili', 'oil', 'oatmeal', 'cream']"
5344,8404355,"['seabass', 'whole wheat rice', 'butter', 'sandwich', 'gums', 'candy bars', 'pasta', 'oil', 'chocolate']"
10089,10391441,"['pet food', 'fresh bread', 'butter', 'zucchini', 'iMac', 'candy bars', 'champagne', 'melons', 'ketchup']"
8069,3950566,"['pokemon shield', 'tomato juice', 'fromage blanc', 'cake', 'megaman zero', 'olive oil', 'frozen smoothie', 'cooking oil', 'asparagus', 'gums', 'candy bars', 'oil', 'melons', 'cream']"
9675,10563037,"['whole weat flour', 'cooking oil', 'hot dogs', 'soda', 'cauliflower', 'muffins', 'strong cheese']"
5551,5751292,"['cake', 'pokemon violet', 'asparagus', 'muffins', 'oil', 'cereals', 'ketchup']"
3943,12177119,"['fromage blanc', 'trout', 'tomato sauce', 'chocolate bread', 'cooking oil', 'gums', 'candy bars', 'oil', 'cauliflower', 'muffins']"
1778,2574750,"['pet food', 'strong cheese', 'cake', 'yogurt cake', 'cooking oil', 'frozen vegetables', 'iphone 8', 'shallot', 'gums', 'nonfat milk', 'burger sauce', 'oil', 'energy bar', 'pasta', 'antioxydant juice', 'red wine']"
4926,2711987,"['cake', 'ratchet & clank 2', 'chutney', 'cooking oil', 'candy bars', 'oil', 'cream', 'muffins']"
8451,9880253,"['toilet paper', 'cake', 'sandwich', 'cooking oil', 'yogurt cake', 'pepper', 'milk', 'gums', 'pasta', 'oil', 'pokemon scarlet', 'ketchup', 'antioxydant juice']"
7192,4214734,"['cake', 'ham', 'cooking oil', 'whole wheat pasta', 'oil', 'cream', 'tooth brush', 'ketchup']"
7907,10265352,"['soup', 'black tea', 'whole weat flour', 'cooking oil', 'toothpaste', 'water spray', 'gums', 'chili', 'salt', 'oil', 'muffins', 'babies food', 'protein bar']"
250,3762482,"['fresh bread', 'cake', 'spaghetti', 'cooking oil', 'muffins', 'gums', 'mushroom cream sauce', 'oil', 'oatmeal', 'ketchup']"
4871,2292522,"['cake', 'whole wheat rice', 'napkins', 'pickles', 'fromage blanc', 'trout', 'corn', 'cooking oil', 'milk', 'airpods', 'oil', 'cereals', 'muffins']"
8062,3647811,"['pet food', 'cake', 'extra dark chocolate', 'blueberries', 'burgers', 'sparkling water', 'bluetooth headphones', 'muffins', 'candy bars', 'barbecue sauce', 'burger sauce', 'shampoo', 'oil', 'chili', 'green tea', 'ketchup']"
4439,5689691,"['soup', 'cake', 'tomato sauce', 'yogurt cake', 'oil']"
6494,1884933,"['cake', 'megaman zero', 'canned_tuna', 'cologne', 'cooking oil', 'pokemon violet', 'hot dogs', 'candy bars', 'light mayo', 'barbecue sauce', 'oil', 'razor']"
6624,913731,"['cake', 'fresh bread', 'babies food', 'portal', 'cooking oil', 'hot dogs', 'turkey', 'rice', 'oil', 'energy bar', 'cereals', 'carrots']"
10010,3436979,"['cake', 'napkins', 'burgers', 'pokemon violet', 'candy bars', 'oil']"
1279,3935969,"['cake', 'fromage blanc', 'blueberries', 'portal', 'cooking oil', 'candy bars', 'oil', 'ketchup', 'energy drink', 'protein bar']"
7414,11697797,"['fresh bread', 'whole wheat rice', 'olive oil', 'cake', 'cooking oil', 'milk', 'candy bars', 'barbecue sauce', 'oil', 'cream']"
9654,8272559,"['eggs', 'cake', 'cooking oil', 'megaman zero 4', 'pasta', 'oil', 'phone car charger', 'mayonnaise', 'french wine']"
4462,6439517,"['soup', 'pancakes', 'napkins', 'whole wheat rice', 'grated cheese', 'candy bars', 'nonfat milk', 'megaman zero 4', 'oil', 'oatmeal', 'muffins']"
8127,8227027,"['soup', 'whole wheat rice', 'mint green tea', 'sandwich', 'cooking oil', 'yogurt cake', 'hand protein bar', 'asparagus', 'candy bars', 'nonfat milk', 'oil', 'cookies']"
89,4394567,"['soup', 'eggs', 'cake', 'sandwich', 'cooking oil', 'rice', 'vegetables mix', 'shampoo', 'oil', 'cream']"
6295,1311803,"['vacuum cleaner', 'corn', 'yogurt cake', 'cooking oil', 'pokemon violet', 'gums', 'soda', 'oil', 'cottage cheese', 'muffins']"
7886,9899617,"['cake', 'napkins', 'grated cheese', 'sparkling water', 'whole wheat pasta', 'ratchet & clank', 'hand protein bar', 'rice', 'candy bars', 'mushroom cream sauce', 'oil', 'melons', 'cream', 'ketchup']"
9656,1342517,"['flax seed', 'cake', 'sandwich', 'cooking oil', 'honey', 'chocolate', 'strong cheese']"
524,3575953,"['soup', 'flax seed', 'fromage blanc', 'spaghetti', 'yogurt cake', 'candy bars', 'honey', 'pasta', 'cream', 'oil', 'cookies', 'ketchup', 'strong cheese']"
5747,212458,"['tomato sauce', 'deodorant', 'whole weat flour', 'french fries', 'cooking oil', 'oil', 'whole wheat pasta', 'shampoo', 'pepper', 'red wine']"
10014,2891726,"['soup', 'almonds', 'cake', 'pancakes', 'burgers', 'cologne', 'mineral water', 'cooking oil', 'cotton buds', 'gluten free bar', 'low fat yogurt', 'candy bars', 'gums', 'shampoo', 'oil', 'phone charger', 'muffins']"
2980,7098275,"['strong cheese', 'cake', 'whole wheat rice', 'napkins', 'chocolate bread', 'burgers', 'french fries', 'sandwich', 'cooking oil', 'whole wheat pasta', 'metroid prime', 'fresh tuna', 'oil', 'cottage cheese', 'escalope', 'babies food']"
8652,7731805,"['almonds', 'fresh bread', 'napkins', 'strong cheese', 'cooking oil', 'pokemon violet', 'turkey', 'low fat yogurt', 'nonfat milk', 'shampoo', 'oil', 'samsung galaxy 10', 'muffins', 'antioxydant juice', 'toothpaste']"
8539,12210098,"['eggs', 'cake', 'fresh bread', 'green beans', 'half-life: alyx', 'cooking oil', 'whole wheat pasta', 'candy bars', 'pasta', 'oil']"
5523,5115089,"['pancakes', 'cake', 'fresh bread', 'vacuum cleaner', 'body spray', 'cooking oil', 'gums', 'candy bars', 'shampoo', 'oil']"
2286,4431794,"['cake', 'fresh bread', 'napkins', 'french fries', 'cooking oil', 'iPad', 'oil', 'final fantasy XX', 'cream', 'chicken', 'catfish']"
2030,4829298,"['cake', 'olive oil', 'chocolate bread', 'deodorant', 'cooking oil', 'candy bars', 'nonfat milk', 'oil', 'protein bar']"
7466,9970962,"['fresh bread', 'avocado', 'body spray', 'sandwich', 'pokemon violet', 'gums', 'candy bars', 'soda', 'airpods', 'oil']"
1799,5222815,"['soup', 'fresh bread', 'spaghetti', 'black tea', 'cooking oil', 'energy drink', 'gums', 'candy bars', 'vegetables mix', 'oil', 'pokemon scarlet', 'strong cheese']"
7880,6504727,"['pet food', 'parmesan cheese', 'french fries', 'cooking oil', 'oil']"
8265,11244028,"['pet food', 'flax seed', 'almonds', 'fresh bread', 'whole weat flour', 'yogurt cake', 'beats headphones', 'nonfat milk', 'salt', 'oil', 'cream']"
1884,5735331,"['pancakes', 'cake', 'fresh bread', 'tomato juice', 'megaman zero 2', 'metroid fusion', 'cooking oil', 'rice', 'candy bars', 'gums', 'pasta', 'megaman zero 4', 'oil', 'babies food', 'protein bar']"
1101,9609573,"['fresh bread', 'cooking oil', 'oil', 'cookies', 'babies food']"
3238,11486778,"['tomato juice', 'cake', 'fresh bread', 'deodorant', 'sandwich', 'cooking oil', 'milk', 'fresh tuna', 'oil', 'half-life 2', 'cereals', 'ketchup']"
9793,5152512,"['eggs', 'fresh bread', 'cake', 'grated cheese', 'french fries', 'cooking oil', 'meatballs', 'gums', 'vegetables mix', 'oil', 'portal 2']"
8577,6343434,"['almonds', 'chocolate bread', 'yogurt cake', 'ratchet & clank', 'gums', 'oil', 'muffins']"
213,4241405,"['soup', 'almonds', 'cooking oil', 'ratchet & clank', 'shampoo', 'oil', 'oatmeal', 'cereals']"
8674,3415667,"['napkins', 'yogurt cake', 'cooking oil', 'milk', 'gums', 'light mayo', 'oil', 'phone car charger', 'oatmeal', 'cream', 'red wine']"
2251,10779623,"['fresh bread', 'napkins', 'bacon', 'gums', 'iPad', 'shampoo', 'ketchup']"
7099,3427098,"['cooking oil', 'milk', 'low fat yogurt', 'candy bars', 'oil']"
8113,2562948,"['laptop', 'avocado', 'cologne', 'cooking oil', 'gums', 'oil', 'phone charger', 'strong cheese']"
2914,8950324,"['tomato juice', 'chutney', 'cooking oil', 'hand protein bar', 'metroid prime', 'half-life 2', 'salt', 'green tea', 'babies food']"
4783,1688189,"['pet food', 'cake', 'whole wheat rice', 'green beans', 'chutney', 'bluetooth headphones', 'cooking oil', 'chili', 'oil', 'razor']"
1320,8532549,"['cake', 'parmesan cheese', 'french fries', 'sandwich', 'cooking oil', 'milk', 'candy bars', 'nonfat milk', 'oil', 'babies food']"
110,11826330,"['soup', 'fresh bread', 'grated cheese', 'parmesan cheese', 'cologne', 'body spray', 'cooking oil', 'meatballs', 'salad', 'muffins', 'oil', 'ketchup']"
4674,930000,"['gums', 'toothpaste', 'mushroom cream sauce', 'oil']"
3887,990323,"['fresh bread', 'pickles', 'extra dark chocolate', 'ham', 'corn', 'cooking oil', 'yogurt cake', 'gums', 'candy bars', 'oil', 'muffins']"
3238,4395319,"['pet food', 'soup', 'tomato juice', 'fresh bread', 'cake', 'napkins', 'cooking oil', 'milk', 'gums', 'candy bars', 'oil', 'chocolate', 'chicken']"
4673,6798374,"['cake', 'cooking oil', 'candy bars', 'oil', 'cottage cheese']"
8640,2840947,"['tomato sauce', 'cake', 'parmesan cheese', 'cooking oil', 'hand protein bar', 'milk', 'oil', 'mayonnaise', 'muffins']"
3412,11705853,"['olive oil', 'cooking oil', 'salad', 'oil', 'cream']"
9532,10056071,"['cake', 'fresh bread', 'cooking oil', 'rice', 'oil', 'cereals', 'ketchup']"
3450,10841638,"['cake', 'napkins', 'cooking oil', 'frozen vegetables', 'gums', 'candy bars', 'oil', 'cottage cheese', 'cereals']"
2702,2028509,"['cake', 'canned_tuna', 'yogurt cake', 'cooking oil', 'ratchet & clank', 'shallot', 'candy bars', 'barbecue sauce', 'burger sauce', 'oil', 'energy bar', 'mayonnaise']"
9150,2172630,"['tomato juice', 'fromage blanc', 'olive oil', 'whole wheat rice', 'napkins', 'mint green tea', 'chutney', 'body spray', 'cooking oil', 'cotton buds', 'zucchini', 'gluten free bar', 'gums', 'candy bars', 'airpods', 'oil', 'cereals']"
6790,2502222,"['pancakes', 'cake', 'trout', 'green beans', 'french fries', 'cooking oil', 'milk', 'soda', 'oil', 'energy drink']"
918,2463672,"['cake', 'napkins', 'spaghetti', 'pickles', 'cologne', 'cooking oil', 'hand protein bar', 'candy bars', 'oil', 'cookies']"
5333,7895124,"['eggs', 'tomato sauce', 'shower gel', 'cake', 'napkins', 'chocolate bread', 'yogurt cake', 'cooking oil', 'bluetooth headphones', 'candy bars', 'nonfat milk', 'oil', 'mint']"
8917,2959099,"['olive oil', 'oil', 'mint', 'muffins', 'babies food']"
6218,9313077,"['cake', 'pickles', 'cooking oil', 'milk', 'muffins', 'rice', 'oil', 'cereals']"
6210,8252934,"['tomato sauce', 'parmesan cheese', 'bacon', 'french fries', 'sparkling water', 'cooking oil', 'pokemon violet', 'rice', 'gums', 'candy bars', 'chili', 'oil', 'razor', 'cereals', 'protein bar']"
4997,11514653,"['cake', 'olive oil', 'megaman zero 3', 'sandwich', 'cooking oil', 'hot dogs', 'candy bars', 'oil']"
3408,12205691,"['pancakes', 'fresh bread', 'spaghetti', 'french fries', 'cooking oil', 'ratchet & clank', 'oil', 'cottage cheese', 'muffins']"
8330,10389846,"['ketchup', 'cake', 'olive oil', 'parmesan cheese', 'meatballs', 'oil', 'muffins']"
987,6041263,"['pet food', 'soup', 'tomato juice', 'fresh bread', 'napkins', 'cake', 'bacon', 'cologne', 'megaman zero 2', 'cooking oil', 'zucchini', 'gums', 'candy bars', 'pepper', 'phone car charger', 'cottage cheese', 'cereals']"
7761,2557893,"['shower gel', 'butter', 'chocolate bread', 'cooking oil', 'iMac', 'candy bars', 'honey', 'light mayo', 'oatmeal', 'cookies', 'french wine', 'muffins']"
6647,2746779,"['pancakes', 'tomato sauce', 'trout', 'green beans', 'french fries', 'rice', 'oil']"
6822,6400097,"['soup', 'spaghetti', 'whole weat flour', 'sandwich', 'gums', 'candy bars']"
2817,8599902,"['soup', 'tomato juice', 'tomato sauce', 'olive oil', 'vacuum cleaner', 'body spray', 'cooking oil', 'iphone 8', 'turkey', 'gums', 'candy bars', 'barbecue sauce', 'oil', 'razor']"
3155,3150523,"['whole wheat rice', 'butter', 'tomatoes', 'shrimp', 'low fat yogurt', 'candy bars', 'nonfat milk', 'salt', 'oil', 'mint', 'green tea']"
2846,11922933,"['gums', 'muffins', 'butter', 'oil']"
3223,723939,"['ketchup', 'flax seed', 'cake', 'fromage blanc', 'butter', 'parmesan cheese', 'corn', 'cooking oil', 'gums', 'candy bars', 'burger sauce', 'oil', 'cream', 'samsung galaxy 10', 'muffins']"
477,918498,"['seabass', 'almonds', 'olive oil', 'cooking oil', 'candy bars', 'pasta', 'airpods']"
198,389362,"['soup', 'pokemon shield', 'fresh bread', 'napkins', 'tomato sauce', 'french fries', 'pasta', 'oil', 'chocolate']"
8903,8613573,"['soup', 'whole weat flour', 'french fries', 'cooking oil', 'airpods', 'salt', 'oil', 'green grapes', 'cottage cheese', 'chili', 'tooth brush']"
5464,9169506,"['pet food', 'cake', 'napkins', 'light cream', 'extra dark chocolate', 'metroid fusion', 'turkey', 'candy bars', 'chili', 'salt', 'samsung galaxy 10']"
8152,1382873,"['soup', 'cake', 'chocolate bread', 'yogurt cake', 'candy bars', 'burger sauce', 'pasta', 'oil', 'muffins', 'protein bar']"
6346,9133344,"['cake', 'oil']"
2340,2359966,"['light cream', 'black tea', 'sandwich', 'cooking oil', 'frozen vegetables', 'champagne', 'oil', 'ketchup']"
8127,4375666,"['seabass', 'strong cheese', 'cake', 'cooking oil', 'toothpaste', 'gums', 'candy bars', 'oil', 'mayonnaise', 'catfish', 'babies food', 'eggplant']"
8816,1513688,"['pet food', 'yogurt cake', 'cooking oil', 'vegetables mix', 'oil', 'toothpaste']"
5695,11409768,"['beer', 'whole weat flour', 'candy bars', 'light mayo', 'oil', 'oatmeal', 'mayonnaise', 'french wine', 'muffins']"
1961,6451736,"['beer', 'pancakes', 'cake', 'tomato sauce', 'cooking oil', 'gums', 'candy bars', 'dessert wine', 'oil', 'ketchup', 'toothpaste']"
1354,8851265,"['fresh bread', 'napkins', 'olive oil', 'cake', 'final fantasy XIX', 'yogurt cake', 'cooking oil', 'cotton buds', 'candy bars', 'barbecue sauce', 'megaman zero 4', 'dessert wine', 'ketchup']"
6231,3515885,"['soup', 'ratchet & clank 2', 'parmesan cheese', 'yams', 'oil', 'final fantasy XXII', 'cream', 'toothpaste']"
4040,9015418,"['toilet paper', 'ratchet & clank 2', 'napkins', 'avocado', 'yogurt cake', 'cooking oil', 'corn', 'muffins', 'light mayo', 'oil', 'cereals']"
5076,5261892,"['olive oil', 'french fries', 'milk', 'candy bars', 'oil', 'mayonnaise', 'muffins', 'toothpaste']"
