customer_id,invoice_id,list_of_goods
1381,2035730,"['flax seed', 'pancakes', 'fromage blanc', 'avocado', 'cooking oil', 'gums', 'chili', 'oil', 'cereals', 'muffins']"
6327,10564778,"['soup', 'flax seed', 'fromage blanc', 'napkins', 'olive oil', 'cooking oil', 'turkey', 'gums', 'megaman zero 4', 'shampoo', 'oil', 'salmon', 'herb & pepper']"
6779,917845,"['cake', 'napkins', 'french fries', 'ground beef', 'cooking oil', 'iphone 8', 'meatballs', 'portal 2', 'melons', 'babies food']"
4375,6230410,"['deodorant', 'bacon', 'whole weat flour', 'french fries', 'yogurt cake', 'cooking oil', 'gums', 'vegetables mix', 'shampoo', 'oil', 'melons', 'samsung galaxy 10']"
4697,4030650,"['pancakes', 'fromage blanc', 'extra dark chocolate', 'cooking oil', 'gums', 'oil', 'cottage cheese', 'escalope']"
8606,338273,"['cider', 'candy bars', 'soda', 'oil', 'ketchup', 'carrots', 'toothpaste']"
6630,2614104,"['flax seed', 'tomato juice', 'parmesan cheese', 'green beans', 'portal', 'yogurt cake', 'oatmeal', 'cooking oil', 'milk', 'oil', 'cottage cheese', 'cookies', 'ketchup']"
9912,7441885,"['spinach', 'soup', 'cake', 'olive oil', 'white wine', 'mineral water', 'corn', 'cooking oil', 'champagne', 'oil', 'oatmeal', 'mayonnaise', 'muffins']"
7720,2279218,"['salad', 'sandwich', 'pickles', 'oil']"
6884,5406279,"['spinach', 'tomato sauce', 'parmesan cheese', 'green beans', 'whole weat flour', 'yogurt cake', 'rice', 'gums']"
7557,6727252,"['soup', 'flax seed', 'tomato sauce', 'cake', 'olive oil', 'bacon', 'cotton buds', 'gums', 'candy bars', 'champagne', 'oil', 'mayonnaise']"
1983,2743920,"['pet food', 'soup', 'canned_tuna', 'french fries', 'cooking oil', 'candy bars', 'oil']"
5702,5937308,"['cooking oil', 'asparagus', 'oil', 'melons', 'cauliflower', 'muffins']"
7534,7189009,"['strong cheese', 'cake', 'spaghetti', 'fresh bread', 'grated cheese', 'olive oil', 'megaman zero 2', 'corn', 'cooking oil', 'milk', 'gums', 'oil', 'phone charger', 'herb & pepper', 'babies food']"
7930,3594926,"['soup', 'fromage blanc', 'sandwich', 'cooking oil', 'milk', 'rice', 'oil']"
4808,5477847,"['pet food', 'tomatoes', 'napkins', 'final fantasy XIX', 'metroid fusion', 'ground beef', 'cooking oil', 'candy bars', 'oil', 'strawberries']"
7745,11986272,"['ketchup', 'ratchet & clank 2', 'whole wheat rice', 'olive oil', 'burgers', 'body spray', 'yogurt cake', 'cooking oil', 'megaman zero 4', 'green grapes', 'oil', 'fresh tuna', 'muffins']"
4697,6191375,"['eggs', 'cake', 'napkins', 'shower gel', 'deodorant', 'chocolate bread', 'whole weat flour', 'yogurt cake', 'milk', 'gluten free bar', 'meatballs', 'rice', 'candy bars', 'iphone 8', 'dessert wine', 'oil', 'catfish']"
751,7703181,"['cake', 'fresh bread', 'trout', 'french fries', 'cooking oil', 'hot dogs', 'oil', 'razor', 'babies food', 'strawberries']"
2653,1362663,"['pet food', 'beer', 'spinach', 'fresh bread', 'flax seed', 'body spray', 'sandwich', 'cooking oil', 'zucchini', 'yogurt cake', 'milk', 'yams', 'rice', 'candy bars', 'burger sauce', 'razor', 'cookies', 'french wine']"
642,2181112,"['pet food', 'cake', 'grated cheese', 'spaghetti', 'burgers', 'cooking oil', 'minecraft', 'asparagus', 'megaman zero 4', 'chili', 'oil', 'cream', 'muffins', 'strong cheese']"
8592,3970011,"['pet food', 'fresh bread', 'burgers', 'final fantasy XIX', 'bacon', 'french fries', 'yogurt cake', 'cooking oil', 'turkey', 'candy bars', 'airpods', 'shampoo', 'oil', 'mayonnaise', 'muffins']"
8592,5517129,"['fresh bread', 'butter', 'babies food', 'french fries', 'cooking oil', 'gums', 'pasta', 'oil', 'mint', 'razor', 'muffins', 'metroid prime']"
9631,1163810,"['napkins', 'mint green tea', 'burgers', 'cooking oil', 'oil', 'ketchup']"
9268,7875579,"['soup', 'fresh bread', 'grated cheese', 'body spray', 'cooking oil', 'hot dogs', 'candy bars', 'oatmeal', 'muffins']"
7930,3265562,"['pet food', 'fresh bread', 'tomatoes', 'cooking oil', 'gums', 'candy bars', 'oil', 'cream']"
1470,9511301,"['tomato sauce', 'green beans', 'cider', 'muffins', 'candy bars', 'ratchet & clank 3', 'oil', 'chocolate', 'final fantasy XX', 'salmon', 'ketchup']"
4317,880844,"['pet food', 'frozen smoothie', 'french fries', 'ground beef', 'cooking oil', 'cotton buds', 'yogurt cake', 'rice', 'candy bars', 'dessert wine', 'oil']"
9706,6845726,"['pet food', 'cake', 'parmesan cheese', 'ham', 'cooking oil', 'cotton buds', 'candy bars', 'oil']"
1470,3263901,"['cake', 'spaghetti', 'avocado', 'cooking oil', 'asparagus', 'candy bars', 'nonfat milk', 'airpods', 'oil', 'ketchup', 'toothpaste']"
1381,9755907,"['soup', 'strong cheese', 'gums', 'oil', 'final fantasy XX', 'muffins', 'babies food']"
6321,4984064,"['cake', 'olive oil', 'green beans', 'french fries', 'yogurt cake', 'cooking oil', 'gums', 'oil', 'cream']"
9631,2366044,"['soup', 'cake', 'grated cheese', 'napkins', 'deodorant', 'shower gel', 'cooking oil', 'salmon']"
5133,3380785,"['cake', 'avocado', 'sandwich', 'cooking oil', 'cotton buds', 'yogurt cake', 'rice', 'half-life 2', 'oil', 'shampoo', 'cream', 'herb & pepper']"
101,8116847,"['soup', 'white wine', 'cake', 'mineral water', 'french fries', 'cooking oil', 'hand protein bar', 'muffins', 'gums', 'candy bars', 'beats headphones', 'green grapes', 'oil', 'cereals', 'strong cheese']"
5966,10937352,"['pet food', 'beer', 'napkins', 'ham', 'chutney', 'cooking oil', 'candy bars', 'airpods', 'oil', 'escalope', 'carrots']"
4009,4526088,"['pet food', 'soup', 'cake', 'spaghetti', 'whole weat flour', 'cologne', 'milk', 'gluten free bar', 'meatballs', 'ratchet & clank', 'candy bars', 'oil', 'cottage cheese', 'tooth brush', 'muffins']"
3805,11437471,"['fresh bread', 'grated cheese', 'trout', 'chocolate bread', 'cider', 'french fries', 'ground beef', 'metroid prime', 'candy bars', 'oil', 'phone charger', 'strong cheese']"
8351,6207052,"['fresh bread', 'yogurt cake', 'cooking oil', 'milk', 'oil']"
6223,7844281,"['cake', 'olive oil', 'spaghetti', 'hot dogs', 'rice', 'toothpaste']"
8934,5333168,"['toilet paper', 'extra dark chocolate', 'cologne', 'french fries', 'portal', 'milk', 'asparagus', 'gums', 'oil']"
4009,10035595,"['cake', 'napkins', 'cologne', 'oil', 'muffins']"
1553,9028739,"['google tablet', 'milk', 'gums', 'burger sauce', 'oil', 'oatmeal', 'eggplant']"
4808,9959686,"['cake', 'fromage blanc', 'tomatoes', 'cologne', 'french fries', 'megaman zero 2', 'cooking oil', 'hand protein bar', 'turkey', 'soda', 'oil', 'babies food']"
8465,10938717,"['cake', 'fresh bread', 'ratchet & clank 2', 'vacuum cleaner', 'whole weat flour', 'yogurt cake', 'shrimp', 'pasta', 'chili', 'oil', 'protein bar']"
6321,5702645,"['soup', 'tomato sauce', 'fromage blanc', 'ratchet & clank 2', 'ham', 'chutney', 'cooking oil', 'milk', 'muffins', 'oil', 'mayonnaise', 'ketchup']"
5966,9124922,"['body spray', 'cooking oil', 'cotton buds', 'whole wheat pasta', 'ratchet & clank 3', 'oil', 'herb & pepper', 'strong cheese', 'toothpaste']"
322,9632621,"['deodorant', 'whole weat flour', 'french fries', 'cooking oil', 'milk', 'asparagus', 'oil', 'razor', 'escalope']"
9943,4835314,"['soup', 'eggs', 'napkins', 'shower gel', 'sandwich', 'cooking oil', 'salt', 'oil', 'cottage cheese', 'cookies', 'chicken', 'cereals']"
4914,2867187,"['bramble', 'pokemon shield', 'spaghetti', 'grated cheese', 'canned_tuna', 'ham', 'sandwich', 'cooking oil', 'candy bars', 'oil', 'muffins', 'babies food']"
6223,2145947,"['grated cheese', 'napkins', 'blueberries', 'cauliflower', 'cider', 'sandwich', 'cooking oil', 'minecraft', 'candy bars', 'oil', 'tooth brush', 'cereals']"
7167,131870,"['napkins', 'french fries', 'cooking oil', 'oil', 'energy bar', 'cookies', 'toothpaste']"
7745,1730692,"['cake', 'shower gel', 'parmesan cheese', 'metroid fusion', 'milk', 'candy bars', 'oil']"
4914,8028058,"['spinach', 'fresh bread', 'cooking oil', 'candy bars', 'shampoo', 'pepper', 'chicken', 'cereals', 'babies food']"
4567,454051,"['cake', 'tomato sauce', 'black tea', 'light cream', 'napkins', 'whole weat flour', 'french fries', 'vacuum cleaner', 'cooking oil', 'meatballs', 'candy bars', 'oil', 'mayonnaise', 'cream', 'muffins', 'toothpaste']"
2615,144530,"['whole weat flour', 'yogurt cake', 'cooking oil', 'salad', 'low fat yogurt', 'meatballs', 'oil', 'protein bar']"
2395,2436572,"['white wine', 'fresh bread', 'eggs', 'antioxydant juice', 'cologne', 'body spray', 'yogurt cake', 'zucchini', 'hot dogs', 'muffins', 'gums', 'candy bars', 'oil', 'ketchup', 'babies food']"
2851,1917731,"['bramble', 'soup', 'cider', 'yogurt cake', 'escalope', 'mashed potato', 'turkey', 'rice', 'half-life 2', 'oil', 'cereals']"
9131,3405905,"['french fries', 'cooking oil', 'gums', 'oil', 'oatmeal']"
3399,8847693,"['pet food', 'soup', 'green beans', 'shrimp', 'milk', 'ratchet & clank 3', 'oil']"
7557,10802228,"['soup', 'grated cheese', 'burgers', 'whole weat flour', 'yogurt cake', 'cooking oil', 'corn', 'asparagus', 'gums', 'oil', 'cream', 'ketchup']"
9706,2062626,"['seabass', 'fresh bread', 'ham', 'asparagus', 'candy bars', 'oil', 'energy bar']"
46,12092790,"['cake', 'fresh bread', 'cologne', 'yogurt cake', 'yams', 'gums', 'soda', 'half-life 2', 'oil', 'ketchup']"
3805,10678415,"['grated cheese', 'butter', 'green beans', 'french fries', 'beats headphones', 'oil', 'escalope', 'babies food']"
5438,4196045,"['grated cheese', 'napkins', 'whole weat flour', 'body spray', 'cologne', 'cooking oil', 'vacuum cleaner', 'shrimp', 'gums', 'shampoo', 'oil', 'babies food']"
1441,5981552,"['cake', 'blueberries', 'vacuum cleaner', 'french fries', 'metroid fusion', 'turkey', 'candy bars', 'iPad', 'vegetables mix', 'oil', 'muffins']"
10224,3397505,"['napkins', 'parmesan cheese', 'french fries', 'body spray', 'cooking oil', 'zucchini', 'candy bars', 'oil', 'pokemon scarlet', 'muffins']"
8086,4821067,"['fromage blanc', 'napkins', 'cake', 'mint green tea', 'megaman zero', 'mineral water', 'oil']"
6069,644598,"['pet food', 'bramble', 'fresh bread', 'napkins', 'vacuum cleaner', 'french fries', 'yogurt cake', 'pokemon violet', 'asparagus', 'gums', 'shampoo', 'oil', 'cereals', 'strong cheese']"
7930,7134297,"['cake', 'olive oil', 'butter', 'deodorant', 'ratchet & clank 2', 'whole weat flour', 'bluetooth headphones', 'milk', 'candy bars', 'oil', 'ketchup', 'laptop']"
5438,1192737,"['soup', 'cake', 'napkins', 'fromage blanc', 'olive oil', 'cooking oil', 'gums', 'candy bars', 'shampoo', 'oil', 'babies food']"
7215,4119751,"['pet food', 'deodorant', 'canned_tuna', 'yogurt cake', 'cooking oil', 'candy bars', 'oil', 'samsung galaxy 10', 'muffins']"
3132,4139865,"['pokemon shield', 'iMac', 'whole wheat pasta', 'gums', 'candy bars', 'dessert wine', 'muffins']"
4914,11964539,"['ratchet & clank 2', 'napkins', 'olive oil', 'yogurt cake', 'hand protein bar', 'oil']"
5295,5667718,"['ketchup', 'cake', 'fresh bread', 'yogurt cake', 'pokemon violet', 'milk', 'mashed potato', 'gums', 'tooth brush', 'champagne', 'dessert wine', 'oil', 'cottage cheese', 'cereals', 'muffins', 'eggplant']"
9706,12018218,"['cake', 'fromage blanc', 'frozen smoothie', 'french fries', 'sandwich', 'cooking oil', 'asparagus', 'turkey', 'oil', 'strong cheese']"
5296,1855249,"['flax seed', 'cake', 'whole wheat rice', 'fresh bread', 'yogurt cake', 'cooking oil', 'minecraft', 'asparagus', 'gums', 'final fantasy XX', 'tooth brush', 'muffins']"
10224,9028541,"['cake', 'tomatoes', 'olive oil', 'asparagus', 'oil', 'cookies']"
1246,7147958,"['soup', 'cake', 'whole wheat rice', 'spaghetti', 'cider', 'cooking oil', 'pepper', 'frozen vegetables', 'asparagus', 'burger sauce', 'oil', 'oatmeal']"
6069,4814431,"['fresh bread', 'olive oil', 'cooking oil', 'turkey', 'oil', 'cottage cheese', 'ketchup', 'toothpaste']"
5438,11974681,"['tomato juice', 'cake', 'tomatoes', 'deodorant', 'cider', 'nonfat milk', 'cream', 'ketchup']"
5504,6359549,"['toilet paper', 'grated cheese', 'whole wheat rice', 'cooking oil', 'gums', 'oil']"
8298,7096269,"['cake', 'napkins', 'bacon', 'body spray', 'frozen vegetables', 'gums', 'candy bars', 'melons', 'oil', 'cottage cheese', 'mayonnaise', 'muffins']"
6327,5320380,"['soup', 'flax seed', 'herb & pepper', 'grated cheese', 'cologne', 'milk', 'gums', 'candy bars', 'barbecue sauce', 'pasta', 'oil', 'muffins', 'toothpaste']"
46,2420222,"['whole wheat rice', 'cooking oil', 'zucchini', 'mashed potato', 'gums', 'candy bars', 'vegetables mix', 'oil', 'cereals']"
3276,3269812,"['cooking oil', 'zucchini', 'milk', 'salad', 'oil', 'cottage cheese']"
642,5656056,"['cake', 'black tea', 'french fries', 'cooking oil', 'milk', 'yams', 'rice', 'candy bars', 'oil', 'black beer', 'ketchup', 'metroid prime']"
46,563441,"['napkins', 'half-life: alyx', 'cooking oil', 'candy bars', 'salt', 'oil', 'ketchup']"
5438,10390583,"['pet food', 'fresh bread', 'cake', 'body spray', 'cooking oil', 'hand protein bar', 'gums', 'candy bars', 'oil', 'oatmeal', 'muffins']"
5702,5893427,"['beer', 'cake', 'napkins', 'olive oil', 'light cream', 'whole weat flour', 'oil', 'oatmeal', 'eggplant']"
7644,4151395,"['white wine', 'catfish', 'burgers', 'pepper', 'minecraft', 'ratchet & clank', 'salad', 'megaman zero 4', 'oil', 'cereals', 'muffins']"
3046,9456073,"['cake', 'candy bars', 'oil', 'mayonnaise', 'cookies']"
1381,9499968,"['spaghetti', 'butter', 'cooking oil', 'oil', 'mayonnaise']"
4867,9017211,"['soup', 'google tablet', 'tomato sauce', 'cake', 'napkins', 'green beans', 'half-life: alyx', 'cooking oil', 'salad', 'rice', 'gums', 'muffins']"
4808,9283470,"['white wine', 'fresh bread', 'cake', 'blueberries', 'candy bars', 'oil', 'cereals', 'ketchup']"
7903,1448415,"['butter', 'cooking oil', 'gums', 'ratchet & clank 3', 'oil']"
6880,2847139,"['fresh bread', 'catfish', 'sandwich', 'cooking oil', 'turkey', 'candy bars', 'megaman zero 4', 'shampoo', 'oil', 'oatmeal', 'cookies', 'muffins', 'babies food']"
4310,2485967,"['soup', 'spaghetti', 'yogurt cake', 'zucchini', 'milk', 'yams', 'gums', 'fresh tuna', 'oil', 'portal 2']"
4375,4192936,"['cake', 'olive oil', 'fromage blanc', 'parmesan cheese', 'cooking oil', 'shrimp', 'asparagus', 'rice', 'candy bars', 'oil', 'cauliflower']"
6160,1347183,"['ketchup', 'spaghetti', 'grated cheese', 'gums', 'candy bars', 'vegetables mix', 'oil', 'cereals']"
8592,11419211,"['soup', 'fresh bread', 'spaghetti', 'butter', 'avocado', 'parmesan cheese', 'french fries', 'megaman zero 2', 'pokemon sword', 'candy bars', 'oil', 'oatmeal', 'final fantasy XX', 'muffins']"
6952,4493785,"['whole wheat rice', 'megaman zero', 'bacon', 'whole weat flour', 'yogurt cake', 'cooking oil', 'asparagus', 'gums', 'oil']"
9706,8071436,"['bramble', 'ketchup', 'cake', 'olive oil', 'cooking oil', 'candy bars', 'oil', 'samsung galaxy 10', 'muffins', 'carrots', 'protein bar']"
7903,1292223,"['soup', 'olive oil', 'sparkling water', 'corn', 'cooking oil', 'gums', 'vegetables mix', 'oil']"
3399,8697984,"['fresh bread', 'black tea', 'parmesan cheese', 'avocado', 'cooking oil', 'frozen vegetables', 'hand protein bar', 'pasta', 'oil']"
5133,361716,"['grated cheese', 'cooking oil', 'candy bars', 'oil', 'pokemon scarlet', 'muffins', 'babies food']"
7930,8657385,"['fresh bread', 'cake', 'cooking oil', 'candy bars', 'champagne', 'oil', 'energy bar', 'herb & pepper', 'strong cheese']"
4808,3079814,"['flax seed', 'tomato sauce', 'napkins', 'cooking oil', 'minecraft', 'gums', 'candy bars', 'rice', 'oil', 'oatmeal', 'melons', 'cereals', 'muffins']"
6880,3633088,"['whole wheat rice', 'whole weat flour', 'yogurt cake', 'cooking oil', 'milk', 'candy bars', 'soda', 'oil', 'cereals', 'red wine']"
4697,11266501,"['fresh bread', 'whole weat flour', 'cologne', 'yogurt cake', 'gums', 'pasta', 'shampoo', 'oil', 'cottage cheese', 'phone charger', 'french wine', 'herb & pepper']"
6893,5451550,"['soup', 'fresh bread', 'pickles', 'iphone 8', 'oil', 'samsung galaxy 10', 'ketchup', 'toothpaste']"
46,1545005,"['cake', 'whole wheat rice', 'cologne', 'french fries', 'megaman zero 2', 'cooking oil', 'oil', 'babies food']"
8450,6246883,"['white wine', 'fromage blanc', 'shallot', 'candy bars', 'oil', 'oatmeal', 'mayonnaise', 'black beer']"
8361,4928151,"['seabass', 'ratchet & clank 2', 'napkins', 'french fries', 'gums', 'oil']"
5702,1884700,"['cake', 'spaghetti', 'fromage blanc', 'napkins', 'fresh bread', 'cooking oil', 'hand protein bar', 'asparagus', 'muffins', 'gluten free bar', 'oil', 'ketchup']"
6412,2261127,"['eggs', 'fresh bread', 'napkins', 'whole weat flour', 'cologne', 'yogurt cake', 'cotton buds', 'milk', 'fresh tuna', 'oil', 'cream']"
2395,4818320,"['pet food', 'cake', 'olive oil', 'cooking oil', 'salad', 'candy bars', 'pasta', 'oil']"
8450,1638196,"['fresh bread', 'cake', 'vacuum cleaner', 'chutney', 'corn', 'cooking oil', 'minecraft', 'turkey', 'oil', 'mayonnaise', 'babies food']"
4567,9317914,"['fresh bread', 'burgers', 'metroid fusion', 'cooking oil', 'hot dogs', 'oil', 'mint', 'ketchup', 'babies food']"
10224,11779191,"['flax seed', 'cake', 'olive oil', 'napkins', 'cooking oil', 'milk', 'hand protein bar', 'water spray', 'candy bars', 'burger sauce', 'fresh tuna', 'oil', 'oatmeal', 'cookies', 'tooth brush', 'strong cheese']"
2615,11699389,"['cake', 'tomato sauce', 'butter', 'whole wheat rice', 'burgers', 'green beans', 'french fries', 'yogurt cake', 'cooking oil', 'oil']"
322,5036788,"['toilet paper', 'cake', 'chocolate bread', 'cologne', 'french fries', 'iMac', 'yams', 'green grapes', 'oil']"
101,5646970,"['fresh bread', 'napkins', 'whole weat flour', 'pasta', 'oil']"
1381,10887037,"['soup', 'cake', 'napkins', 'tomato sauce', 'body spray', 'yogurt cake', 'ground beef', 'shrimp', 'hand protein bar', 'gums', 'candy bars', 'oil', 'oatmeal']"
5504,415165,"['cake', 'megaman zero', 'napkins', 'deodorant', 'gums', 'iPad', 'oil']"
8934,9936894,"['flax seed', 'toilet paper', 'white wine', 'olive oil', 'whole weat flour', 'cooking oil', 'candy bars', 'shampoo', 'oil', 'cream']"
642,8212226,"['cake', 'spaghetti', 'shower gel', 'napkins', 'cooking oil', 'shallot', 'oil', 'chocolate']"
2766,3739491,"['napkins', 'olive oil', 'sandwich', 'cooking oil', 'gums', 'candy bars', 'oil', 'chicken', 'muffins', 'strong cheese']"
4567,10086540,"['eggs', 'megaman zero', 'olive oil', 'yogurt cake', 'cooking oil', 'sandwich', 'milk', 'gums', 'oil', 'cookies', 'cauliflower']"
10224,8469012,"['spaghetti', 'parmesan cheese', 'mineral water', 'cooking oil', 'milk', 'asparagus', 'gums', 'brownies', 'oil', 'oatmeal', 'muffins']"
6412,1597248,"['soup', 'cake', 'napkins', 'ham', 'cooking oil', 'gums', 'oil']"
3926,4077027,"['cake', 'olive oil', 'tomato sauce', 'black tea', 'burgers', 'frozen smoothie', 'iphone 8', 'turkey', 'dessert wine', 'oatmeal', 'muffins', 'strong cheese']"
7167,655152,"['pet food', 'napkins', 'spaghetti', 'zucchini', 'pokemon violet', 'asparagus', 'gums', 'candy bars', 'oil', 'oatmeal', 'escalope', 'laptop', 'eggplant']"
6321,9928220,"['soup', 'cake', 'olive oil', 'herb & pepper', 'burgers', 'sparkling water', 'megaman zero 2', 'cooking oil', 'asparagus', 'gums', 'candy bars', 'oil', 'cottage cheese', 'cream', 'green tea', 'muffins']"
9706,7128932,"['pet food', 'cake', 'olive oil', 'ground beef', 'yogurt cake', 'cotton buds', 'gluten free bar', 'gums', 'airpods', 'oil', 'oatmeal']"
1983,11740349,"['cake', 'deodorant', 'french fries', 'cooking oil', 'milk', 'turkey', 'rice', 'gums', 'ketchup', 'babies food']"
10465,4513683,"['eggs', 'cake', 'tomatoes', 'shower gel', 'fresh bread', 'almonds', 'cooking oil', 'candy bars', 'oil', 'toothpaste']"
9943,10406618,"['soup', 'cake', 'avocado', 'ground beef', 'cooking oil', 'gums', 'oil', 'oatmeal', 'cookies', 'muffins', 'babies food']"
2456,5127923,"['ketchup', 'spaghetti', 'deodorant', 'whole weat flour', 'sparkling water', 'cooking oil', 'rice', 'gums', 'oil', 'mayonnaise', 'cereals', 'strawberries']"
6412,2004717,"['fresh bread', 'cake', 'tomatoes', 'deodorant', 'french fries', 'mineral water', 'cooking oil', 'gums', 'soda', 'oil', 'tooth brush', 'cereals']"
9631,9665589,"['pet food', 'white wine', 'french fries', 'candy bars', 'oil', 'strawberries']"
5438,3910142,"['cake', 'napkins', 'green beans', 'sandwich', 'pasta', 'oil', 'muffins']"
8230,6240164,"['cake', 'olive oil', 'butter', 'avocado', 'green beans', 'ham', 'portal 2', 'cooking oil', 'candy bars', 'oil', 'oatmeal', 'cereals', 'ketchup']"
1381,6727761,"['cake', 'butter', 'deodorant', 'whole weat flour', 'french fries', 'bluetooth headphones', 'pokemon sword', 'candy bars', 'nonfat milk', 'oil', 'green tea', 'escalope']"
7534,5521352,"['strong cheese', 'avocado', 'sparkling water', 'body spray', 'cooking oil', 'carrots', 'milk', 'turkey', 'gums', 'candy bars', 'ratchet & clank 3', 'oil', 'energy drink', 'strawberries']"
10224,5307181,"['ketchup', 'soup', 'olive oil', 'grated cheese', 'mineral water', 'yogurt cake', 'cooking oil', 'milk', 'ratchet & clank', 'candy bars', 'megaman zero 4', 'airpods', 'oil', 'mayonnaise', 'cookies', 'tea', 'muffins']"
6880,5961506,"['pet food', 'fromage blanc', 'shower gel', 'bacon', 'whole weat flour', 'cooking oil', 'gums', 'candy bars', 'oil', 'final fantasy XX', 'muffins', 'metroid prime']"
6880,6969699,"['french fries', 'cooking oil', 'tooth brush', 'asparagus', 'turkey', 'oil', 'cauliflower', 'cereals']"
7745,4168922,"['cooking oil', 'gums', 'candy bars', 'oil', 'muffins', 'red wine']"
9912,3268771,"['soup', 'pickles', 'cooking oil', 'candy bars', 'fresh tuna', 'muffins']"
532,10689457,"['soup', 'whole wheat rice', 'cider', 'cooking oil', 'gums', 'oil', 'mayonnaise', 'ketchup', 'toothpaste']"
5702,3078190,"['pancakes', 'fresh bread', 'olive oil', 'trout', 'avocado', 'cologne', 'cooking oil', 'oil', 'mint', 'mayonnaise']"
6327,12131536,"['beer', 'whole wheat rice', 'canned_tuna', 'mineral water', 'pokemon sword', 'hot dogs', 'gums', 'oil', 'energy bar', 'toothpaste']"
6321,6480563,"['soup', 'tomato sauce', 'cake', 'ham', 'yogurt cake', 'cooking oil', 'gums', 'shallot', 'champagne', 'vegetables mix', 'oil', 'tooth brush']"
46,2235134,"['soup', 'toilet paper', 'fresh bread', 'cake', 'beer', 'canned_tuna', 'sparkling water', 'yogurt cake', 'megaman zero 2', 'cotton buds', 'ratchet & clank', 'gums', 'candy bars', 'pasta', 'oil', 'oatmeal', 'cereals', 'metroid prime']"
4317,10549213,"['pet food', 'napkins', 'french fries', 'cooking oil', 'oil', 'cottage cheese']"
