customer_id,invoice_id,list_of_goods
3043,5917673,"['beer', 'white wine', 'cake', 'soup', 'whole wheat rice', 'pokemon sword', 'gluten free bar', 'candy bars', 'champagne', 'mushroom cream sauce', 'chocolate', 'oatmeal', 'black beer', 'babies food']"
4094,11226605,"['bramble', 'white wine', 'cider', 'frozen smoothie', 'tooth brush', 'champagne', 'shampoo', 'cauliflower', 'red wine']"
698,7398614,"['bramble', 'white wine', 'toilet paper', 'butter', 'escalope', 'champagne', 'oatmeal', 'french wine', 'ketchup']"
3730,8821603,"['white wine', 'napkins', 'cologne', 'whole wheat pasta', 'hand protein bar', 'turkey', 'dessert wine', 'black beer', 'ketchup', 'toothpaste']"
1570,5091655,"['bramble', 'white wine', 'grated cheese', 'cider', 'ham', 'bluetooth headphones', 'pokemon sword', 'ratchet & clank', 'champagne', 'vegetables mix', 'dessert wine']"
3162,11209033,"['white wine', 'butter', 'french fries', 'yogurt cake', 'mineral water', 'phone car charger', 'candy bars', 'champagne', 'dessert wine', 'chocolate', 'cottage cheese', 'razor', 'muffins', 'red wine']"
4458,1405218,"['bramble', 'pancakes', 'strong cheese', 'white wine', 'olive oil', 'portal', 'megaman zero 3', 'final fantasy XX', 'cream', 'red wine']"
1815,2581925,"['white wine', 'almonds', 'avocado', 'cider', 'pokemon sword', 'pasta', 'cookies', 'tooth brush']"
3510,1113857,"['beer', 'pancakes', 'white wine', 'chocolate bread', 'cider', 'chutney', 'turkey', 'beats headphones', 'dessert wine', 'energy drink']"
2977,11484452,"['soup', 'white wine', 'cake', 'olive oil', 'beer', 'almonds', 'french fries', 'portal', 'minecraft', 'nonfat milk', 'phone charger', 'cream', 'green tea']"
2308,1779917,"['beer', 'white wine', 'fresh bread', 'spaghetti', 'portal', 'pokemon violet', 'champagne', 'dessert wine', 'energy bar', 'razor', 'cream', 'black beer']"
4392,2295551,"['bramble', 'soup', 'tea', 'napkins', 'cider', 'sandwich', 'tooth brush', 'asparagus', 'ratchet & clank 3', 'nonfat milk', 'chili', 'french wine', 'muffins', 'red wine']"
7131,11520721,"['white wine', 'deodorant', 'vacuum cleaner', 'metroid fusion', 'french fries', 'hot dogs', 'dessert wine', 'shampoo', 'pokemon scarlet']"
2714,10414191,"['white wine', 'fresh bread', 'olive oil', 'ratchet & clank 2', 'chocolate bread', 'cider', 'mineral water', 'yogurt cake', 'cotton buds', 'gums']"
5641,8858277,"['beer', 'tomato juice', 'final fantasy XIX', 'portal', 'cooking oil', 'gluten free bar', 'candy bars', 'dessert wine', 'airpods', 'mint', 'strong cheese']"
7244,1968793,"['pancakes', 'white wine', 'light cream', 'parmesan cheese', 'half-life: alyx', 'cider', 'milk', 'yams', 'brownies', 'pasta', 'shampoo', 'dessert wine', 'vegetables mix', 'portal 2', 'black beer']"
5641,441133,"['bramble', 'cider', 'yams', 'iPad', 'champagne', 'dessert wine', 'mayonnaise', 'red wine', 'protein bar']"
508,10418148,"['beer', 'white wine', 'cake', 'cider', 'whole wheat pasta', 'salad', 'rice', 'honey', 'airpods', 'dessert wine', 'toothpaste']"
2387,8672143,"['bramble', 'pet food', 'white wine', 'chocolate bread', 'cider', 'metroid fusion', 'carrots', 'zucchini', 'iphone 8', 'soda', 'nonfat milk', 'pasta', 'dessert wine', 'green tea', 'red wine']"
5583,1742225,"['bramble', 'white wine', 'toilet paper', 'burgers', 'cider', 'milk', 'rice']"
8745,2553191,"['beer', 'white wine', 'fresh bread', 'bacon', 'cider', 'cooking oil', 'cookies', 'red wine']"
7291,10575682,"['bramble', 'white wine', 'whole weat flour', 'cider', 'cooking oil', 'turkey', 'champagne', 'fresh tuna', 'pokemon scarlet', 'cookies']"
6607,9329103,"['eggs', 'avocado', 'cider', 'cooking oil', 'salad', 'dessert wine', 'muffins', 'eggplant']"
8859,8580906,"['soup', 'white wine', 'fresh bread', 'tomato sauce', 'spaghetti', 'blueberries', 'cider', 'whole weat flour', 'yogurt cake', 'meatballs', 'honey', 'dessert wine', 'fresh tuna', 'cookies']"
8999,5447486,"['bramble', 'beer', 'cake', 'butter', 'extra dark chocolate', 'cider', 'french fries', 'cooking oil', 'french wine', 'candy bars', 'barbecue sauce', 'dessert wine', 'iPad', 'pasta', 'final fantasy XX', 'cookies', 'black beer', 'toothpaste']"
8849,3678803,"['seabass', 'white wine', 'fresh bread', 'tomato sauce', 'cake', 'chocolate bread', 'pickles', 'cooking oil', 'whole wheat pasta', 'rice', 'gums', 'champagne', 'mayonnaise']"
2664,2972095,"['bramble', 'beer', 'white wine', 'cider', 'red wine', 'candy bars', 'dessert wine', 'cottage cheese', 'metroid prime']"
1946,11903375,"['bramble', 'tomato sauce', 'napkins', 'cider', 'water spray', 'shallot', 'candy bars', 'iPad', 'french wine', 'escalope', 'antioxydant juice']"
9221,7878397,"['pokemon shield', 'almonds', 'white wine', 'google tablet', 'butter', 'chocolate bread', 'cider', 'body spray', 'sandwich', 'frozen smoothie', 'burger sauce', 'energy bar']"
8311,6017373,"['seabass', 'white wine', 'turkey', 'ratchet & clank 3', 'pasta', 'black beer', 'ketchup']"
7933,2679320,"['seabass', 'beer', 'white wine', 'black beer', 'cider', 'french fries', 'carrots', 'pokemon sword', 'water spray', 'gums', 'honey', 'champagne', 'green tea', 'antioxydant juice']"
2451,10251230,"['eggs', 'white wine', 'fresh bread', 'butter', 'cider', 'yogurt cake', 'whole wheat pasta', 'meatballs', 'red wine']"
7221,2429357,"['white wine', 'toilet paper', 'napkins', 'shower gel', 'olive oil', 'vacuum cleaner', 'corn', 'bluetooth headphones', 'milk', 'low fat yogurt', 'dessert wine', 'french wine', 'laptop', 'strawberries']"
9119,8345368,"['beer', 'tomato juice', 'white wine', 'avocado', 'bacon', 'cider', 'cooking oil', 'milk', 'asparagus', 'soda', 'final fantasy XXII', 'strawberries']"
2361,3629614,"['beer', 'almonds', 'white wine', 'spaghetti', 'green beans', 'ratchet & clank 3', 'champagne', 'dessert wine', 'energy bar', 'cookies', 'french wine', 'protein bar']"
1811,7075003,"['white wine', 'fromage blanc', 'olive oil', 'metroid fusion', 'honey', 'candy bars', 'green grapes', 'fresh tuna', 'chocolate', 'mayonnaise']"
1824,4586082,"['pet food', 'beer', 'tomato juice', 'white wine', 'olive oil', 'whole wheat rice', 'cider', 'ratchet & clank', 'brownies', 'french wine', 'ketchup']"
615,9106643,"['white wine', 'olive oil', 'cider', 'cooking oil', 'black beer', 'red wine']"
8156,2561259,"['white wine', 'olive oil', 'black tea', 'cider', 'sparkling water', 'cotton buds', 'gums', 'champagne', 'dessert wine', 'light mayo', 'cookies', 'ketchup']"
7847,5552520,"['chicken', 'white wine', 'google tablet', 'grated cheese', 'megaman zero', 'fresh bread', 'cider', 'gums', 'soda', 'energy bar', 'black beer', 'red wine', 'toothpaste']"
5093,4284146,"['bramble', 'soup', 'white wine', 'toilet paper', 'whole weat flour', 'cider', 'chutney', 'gums', 'candy bars', 'champagne', 'dessert wine', 'barbecue sauce', 'nonfat milk', 'oatmeal', 'tooth brush', 'escalope']"
2387,9756886,"['bramble', 'almonds', 'fresh bread', 'pickles', 'french fries', 'rice', 'dessert wine', 'pepper', 'french wine']"
5072,4771157,"['white wine', 'light cream', 'champagne', 'herb & pepper', 'babies food', 'strawberries']"
8583,2570676,"['bramble', 'white wine', 'cake', 'whole wheat rice', 'cider', 'babies food', 'cooking oil', 'dessert wine', 'energy bar', 'black beer', 'red wine', 'toothpaste']"
3067,6849056,"['pet food', 'white wine', 'extra dark chocolate', 'cider', 'cotton buds', 'champagne', 'barbecue sauce', 'tea', 'red wine']"
8311,10894640,"['white wine', 'shower gel', 'spaghetti', 'whole weat flour', 'shrimp', 'pepper', 'tooth brush', 'eggplant']"
1001,6392027,"['white wine', 'megaman zero', 'cider', 'portal', 'pokemon violet', 'gluten free bar', 'turkey', 'candy bars']"
4394,4381791,"['white wine', 'fresh bread', 'bacon', 'cider', 'french wine', 'iMac', 'dessert wine', 'black beer', 'cereals']"
1866,5920080,"['white wine', 'cake', 'pickles', 'metroid fusion', 'metroid prime', 'water spray', 'candy bars', 'champagne', 'dessert wine', 'mushroom cream sauce', 'fresh tuna', 'pokemon scarlet', 'cookies', 'black beer', 'red wine']"
9379,11193282,"['bramble', 'soup', 'white wine', 'hot dogs', 'honey']"
7574,10757357,"['white wine', 'napkins', 'yogurt cake', 'pokemon violet', 'asparagus', 'portal 2', 'cereals', 'babies food']"
1772,5583174,"['white wine', 'napkins', 'cider', 'body spray', 'cooking oil', 'frozen vegetables', 'dessert wine', 'black beer']"
7623,7356811,"['pancakes', 'tomato sauce', 'white wine', 'final fantasy XIX', 'yogurt cake', 'minecraft', 'iMac', 'water spray']"
7574,10782017,"['eggs', 'white wine', 'napkins', 'almonds', 'parmesan cheese', 'whole weat flour', 'chutney', 'pokemon sword', 'champagne', 'dessert wine', 'pasta', 'mint', 'babies food']"
2910,6197628,"['bramble', 'white wine', 'cider', 'cooking oil', 'hand protein bar', 'dessert wine', 'french wine', 'ketchup']"
1950,1834397,"['bramble', 'beer', 'white wine', 'cologne', 'sandwich', 'cooking oil', 'minecraft', 'honey', 'dessert wine', 'oatmeal', 'black beer']"
4392,12109894,"['pet food', 'cider', 'french fries', 'minecraft', 'low fat yogurt', 'candy bars', 'vegetables mix', 'dessert wine', 'energy drink']"
7429,1236167,"['beer', 'white wine', 'tomato sauce', 'extra dark chocolate', 'half-life: alyx', 'sandwich', 'oil', 'gums', 'pepper', 'green tea']"
8849,122943,"['pet food', 'white wine', 'cake', 'chocolate bread', 'parmesan cheese', 'extra dark chocolate', 'cider', 'champagne', 'light mayo', 'mushroom cream sauce', 'pepper', 'muffins']"
3850,3081252,"['beer', 'white wine', 'ratchet & clank 2', 'avocado', 'vacuum cleaner', 'french fries', 'chocolate']"
7548,2971477,"['butter', 'cider', 'hand protein bar', 'light mayo', 'soda', 'champagne', 'cottage cheese', 'black beer', 'carrots']"
2407,3718186,"['bramble', 'white wine', 'fromage blanc', 'spaghetti', 'parmesan cheese', 'black beer', 'cider', 'iphone 8', 'hot dogs', 'french wine']"
8311,7079810,"['pancakes', 'white wine', 'whole weat flour', 'gums', 'shallot', 'light mayo', 'champagne', 'mushroom cream sauce', 'final fantasy XX', 'antioxydant juice']"
2172,1062078,"['beer', 'spinach', 'green beans', 'hand protein bar', 'mashed potato', 'gums', 'chili', 'dessert wine', 'pepper', 'energy bar', 'salt', 'shampoo']"
5495,3163882,"['beer', 'eggs', 'tomato sauce', 'catfish', 'parmesan cheese', 'cider', 'low fat yogurt', 'candy bars', 'champagne', 'barbecue sauce', 'soda', 'samsung galaxy 10', 'energy bar', 'chicken', 'cereals', 'strong cheese']"
1392,63855,"['bramble', 'beer', 'pancakes', 'white wine', 'spaghetti', 'burgers', 'frozen vegetables', 'water spray', 'champagne', 'chocolate', 'black beer', 'red wine']"
3990,7107971,"['white wine', 'burgers', 'yogurt cake', 'iPad', 'oatmeal', 'red wine']"
4216,11715316,"['white wine', 'fromage blanc', 'cider', 'champagne', 'nonfat milk', 'cream', 'green tea']"
6026,4935698,"['pet food', 'beer', 'white wine', 'bacon', 'sparkling water', 'mashed potato', 'gums', 'champagne', 'dessert wine', 'airpods', 'razor', 'ketchup']"
5093,4981999,"['bramble', 'white wine', 'tomato sauce', 'pancakes', 'parmesan cheese', 'cider', 'yogurt cake', 'milk', 'whole wheat pasta', 'meatballs', 'pasta', 'french wine', 'red wine']"
9378,4781606,"['soup', 'white wine', 'megaman zero', 'extra dark chocolate', 'parmesan cheese', 'corn', 'zucchini', 'cotton buds', 'champagne', 'dessert wine', 'pepper', 'pokemon scarlet', 'razor', 'red wine']"
1423,9281923,"['beer', 'white wine', 'bacon', 'ham', 'body spray', 'ground beef', 'champagne', 'soda', 'shampoo', 'cream', 'black beer']"
8952,2330645,"['bramble', 'soup', 'white wine', 'trout', 'cider', 'hot dogs', 'dessert wine', 'salt', 'strawberries']"
8595,9067149,"['tomato sauce', 'trout', 'whole weat flour', 'candy bars', 'champagne', 'dessert wine', 'pepper', 'chocolate', 'tooth brush', 'escalope']"
3642,6888670,"['bramble', 'soup', 'white wine', 'butter', 'cider', 'whole weat flour', 'gums', 'champagne', 'burger sauce', 'pokemon scarlet', 'oatmeal', 'red wine']"
3745,4047380,"['fresh bread', 'olive oil', 'cake', 'black beer', 'ham', 'cooking oil', 'shrimp', 'rice', 'gums', 'low fat yogurt', 'airpods', 'oil', 'mayonnaise', 'cream', 'french wine', 'ketchup', 'babies food']"
7360,1999046,"['white wine', 'eggs', 'spaghetti', 'olive oil', 'extra dark chocolate', 'chocolate bread', 'napkins', 'tomato juice', 'hand protein bar', 'champagne', 'mushroom cream sauce', 'cookies', 'french wine', 'ketchup', 'protein bar']"
3405,1440856,"['white wine', 'cake', 'parmesan cheese', 'burgers', 'cider', 'body spray', 'chutney', 'cooking oil', 'low fat yogurt', 'champagne', 'dessert wine', 'pasta', 'pepper']"
8807,9776205,"['bramble', 'eggs', 'white wine', 'ground beef', 'megaman zero 2', 'candy bars', 'dessert wine', 'black beer', 'red wine']"
4598,449364,"['beer', 'toilet paper', 'grated cheese', 'whole wheat rice', 'cologne', 'dessert wine']"
4460,1482856,"['soup', 'white wine', 'pokemon shield', 'shower gel', 'grated cheese', 'body spray', 'pokemon violet', 'phone car charger']"
10240,4331726,"['soup', 'white wine', 'strong cheese', 'spaghetti', 'napkins', 'blueberries', 'cider', 'megaman zero 3', 'sandwich', 'cooking oil', 'escalope', 'gums', 'beats headphones', 'low fat yogurt', 'dessert wine', 'muffins', 'energy drink']"
8880,600443,"['beer', 'light cream', 'cider', 'cooking oil', 'asparagus', 'fresh tuna', 'ketchup']"
4985,6860625,"['spaghetti', 'tomatoes', 'cider', 'body spray', 'sandwich', 'candy bars', 'light mayo', 'soda', 'mint']"
9684,3705318,"['white wine', 'cake', 'eggs', 'fromage blanc', 'black beer', 'cologne', 'cider', 'corn', 'gluten free bar', 'salad', 'meatballs', 'champagne', 'french wine', 'herb & pepper']"
134,9178034,"['beer', 'white wine', 'tomato sauce', 'cider', 'ground beef', 'megaman zero 2', 'yogurt cake', 'frozen vegetables', 'dessert wine', 'fresh tuna', 'black beer']"
10231,7137482,"['white wine', 'cake', 'pancakes', 'olive oil', 'spaghetti', 'napkins', 'cider', 'milk', 'hot dogs', 'dessert wine', 'energy bar', 'toothpaste']"
5149,10353184,"['white wine', 'tomato sauce', 'spaghetti', 'green tea', 'eggs', 'cider', 'sparkling water', 'champagne', 'dessert wine', 'pasta', 'pepper', 'phone charger', 'french wine', 'energy drink']"
1392,11139396,"['white wine', 'cream', 'dessert wine', 'cookies']"
8581,10199359,"['beer', 'white wine', 'grated cheese', 'butter', 'extra dark chocolate', 'cider', 'pepper', 'chili', 'pasta', 'mushroom cream sauce', 'french wine', 'cereals']"
9681,57415,"['beer', 'shower gel', 'bacon', 'cider', 'whole wheat pasta', 'low fat yogurt', 'champagne', 'phone charger', 'red wine']"
2650,4524158,"['beer', 'cider', 'frozen smoothie', 'sandwich', 'gums', 'champagne', 'final fantasy XX', 'strawberries']"
4467,4968836,"['beer', 'white wine', 'almonds', 'olive oil', 'cider', 'sparkling water', 'cotton buds', 'shrimp', 'champagne', 'airpods', 'nonfat milk', 'energy bar', 'razor', 'babies food']"
9705,11169879,"['white wine', 'chocolate bread', 'french wine', 'milk', 'beats headphones', 'light mayo', 'champagne', 'oil', 'final fantasy XXII', 'green tea', 'red wine', 'toothpaste']"
4016,6406365,"['beer', 'white wine', 'pancakes', 'fresh bread', 'burgers', 'cider', 'megaman zero 3', 'candy bars', 'dessert wine', 'antioxydant juice', 'babies food']"
9739,378438,"['tomato sauce', 'green tea', 'green beans', 'cider', 'body spray', 'bluetooth headphones', 'salt', 'cottage cheese', 'tooth brush']"
411,7638198,"['bramble', 'white wine', 'cotton buds', 'champagne', 'dessert wine']"
3904,8027502,"['almonds', 'cider', 'mineral water', 'cooking oil', 'candy bars', 'dessert wine', 'portal 2', 'mayonnaise', 'ketchup']"
5123,9679002,"['bramble', 'cider', 'white wine']"
5056,5070904,"['pet food', 'white wine', 'tomato sauce', 'mint green tea', 'pickles', 'cider', 'cotton buds', 'candy bars', 'champagne', 'dessert wine', 'burger sauce', 'cookies', 'french wine']"
3497,9412059,"['tomatoes', 'butter', 'final fantasy XIX', 'cider', 'gums', 'barbecue sauce', 'strong cheese']"
9181,2886717,"['beer', 'napkins', 'cider', 'ham', 'sandwich', 'shallot', 'champagne', 'dessert wine']"
5909,9786074,"['bramble', 'white wine', 'fresh bread', 'shower gel', 'chocolate bread', 'oatmeal', 'water spray', 'gums', 'dessert wine', 'cottage cheese', 'chicken']"
7629,9768926,"['beer', 'cake', 'avocado', 'black beer', 'whole wheat pasta', 'champagne', 'brownies', 'dessert wine', 'light mayo', 'pasta', 'final fantasy XXII', 'french wine', 'herb & pepper', 'strong cheese']"
5925,3681682,"['bramble', 'beer', 'white wine', 'tomato sauce', 'almonds', 'final fantasy XIX', 'cider', 'metroid prime', 'turkey', 'champagne', 'dessert wine', 'salt', 'final fantasy XXII', 'cereals', 'ketchup', 'red wine']"
9428,1677981,"['tomato juice', 'whole wheat rice', 'napkins', 'cider', 'portal', 'bluetooth headphones', 'whole wheat pasta', 'gluten free bar', 'turkey', 'champagne', 'chocolate', 'melons', 'cream', 'cauliflower']"
4968,3033872,"['flax seed', 'black tea', 'chutney', 'red wine', 'asparagus', 'meatballs', 'gums', 'strong cheese']"
6464,10043854,"['beer', 'white wine', 'black tea', 'cider', 'french wine', 'gluten free bar', 'gums', 'iPad', 'tea', 'babies food']"
5317,8081172,"['bramble', 'ketchup', 'white wine', 'tea', 'strawberries', 'megaman zero 3', 'champagne', 'cookies', 'black beer', 'cereals', 'red wine', 'protein bar']"
3927,8376326,"['white wine', 'grated cheese', 'trout', 'whole weat flour', 'energy drink', 'honey', 'champagne', 'pasta', 'dessert wine', 'brownies', 'cookies', 'black beer', 'escalope', 'red wine']"
8693,2776698,"['seabass', 'pet food', 'white wine', 'beer', 'ratchet & clank 2', 'deodorant', 'corn', 'turkey', 'burger sauce', 'chocolate', 'black beer', 'escalope']"
8583,10832307,"['soup', 'beer', 'cake', 'butter', 'cider', 'metroid fusion', 'ratchet & clank']"
508,3787838,"['pokemon shield', 'white wine', 'green tea', 'parmesan cheese', 'black beer', 'cider', 'mineral water', 'whole weat flour', 'dessert wine', 'mushroom cream sauce', 'razor', 'french wine', 'final fantasy XXII']"
8311,11608604,"['pet food', 'eggs', 'white wine', 'fromage blanc', 'cake', 'chocolate bread', 'green beans', 'toilet paper', 'megaman zero 2', 'cooking oil', 'water spray', 'dessert wine', 'megaman zero 4', 'nonfat milk', 'portal 2']"
6045,8778769,"['bramble', 'spinach', 'white wine', 'eggs', 'olive oil', 'fresh bread', 'yogurt cake', 'cotton buds', 'mashed potato', 'dessert wine', 'soda', 'mint', 'french wine', 'metroid prime']"
3989,4995268,"['beer', 'eggs', 'fromage blanc', 'spaghetti', 'white wine', 'extra dark chocolate', 'salad', 'chili', 'half-life 2', 'salmon', 'energy drink', 'eggplant']"
1001,11258035,"['cider', 'white wine', 'eggs', 'mineral water']"
8581,1498640,"['white wine', 'sparkling water', 'megaman zero 3', 'low fat yogurt', 'light mayo', 'pasta', 'french wine', 'red wine', 'protein bar']"
2527,4620756,"['soup', 'white wine', 'cake', 'olive oil', 'pokemon shield', 'chocolate bread', 'final fantasy XIX', 'cooking oil', 'champagne', 'phone car charger', 'red wine', 'protein bar']"
1497,2316307,"['pet food', 'white wine', 'tomato sauce', 'mint green tea', 'fromage blanc', 'extra dark chocolate', 'cider', 'vacuum cleaner', 'minecraft', 'cotton buds', 'whole wheat pasta', 'cookies', 'black beer', 'strong cheese']"
6411,10283439,"['white wine', 'fromage blanc', 'grated cheese', 'canned_tuna', 'cider', 'yogurt cake', 'hand protein bar', 'low fat yogurt', 'honey', 'dessert wine', 'mayonnaise', 'black beer', 'muffins', 'metroid prime']"
8537,5164783,"['pet food', 'beer', 'bramble', 'white wine', 'chutney', 'strong cheese', 'eggplant']"
7529,5983145,"['white wine', 'extra dark chocolate', 'yogurt cake', 'ratchet & clank', 'airpods', 'cereals']"
3590,1035002,"['white wine', 'fresh bread', 'strong cheese', 'deodorant', 'sparkling water', 'french fries', 'milk', 'razor', 'muffins', 'red wine']"
4557,2170083,"['bramble', 'white wine', 'fromage blanc', 'fresh bread', 'french fries', 'gums']"
5078,9435560,"['napkins', 'parmesan cheese', 'cider', 'sandwich', 'salad', 'light mayo', 'dessert wine', 'samsung galaxy 10', 'cereals', 'red wine']"
4216,7509634,"['white wine', 'tomato sauce', 'mint green tea', 'blueberries', 'cider', 'dessert wine', 'french wine', 'muffins']"
394,8626503,"['beer', 'white wine', 'cake', 'chocolate bread', 'final fantasy XIX', 'ham', 'turkey', 'gums', 'dessert wine', 'mushroom cream sauce', 'french wine', 'metroid prime']"
8693,7569949,"['beer', 'white wine', 'tomato juice', 'olive oil', 'sandwich', 'water spray', 'champagne', 'dessert wine', 'brownies', 'samsung galaxy 10']"
1089,7421965,"['white wine', 'whole wheat rice', 'cider', 'iMac', 'hand protein bar', 'burger sauce', 'chocolate', 'muffins', 'red wine']"
1945,8631829,"['beer', 'white wine', 'whole wheat rice', 'deodorant', 'yogurt cake', 'champagne', 'mayonnaise', 'french wine']"
2407,11186902,"['soup', 'white wine', 'napkins', 'mineral water', 'sandwich', 'dessert wine', 'pepper', 'cereals', 'babies food']"
1784,7555476,"['bramble', 'cider', 'yogurt cake', 'cooking oil', 'light mayo', 'fresh tuna', 'protein bar']"
2795,1610897,"['flax seed', 'white wine', 'parmesan cheese', 'cider', 'asparagus', 'nonfat milk', 'dessert wine', 'vegetables mix', 'cottage cheese']"
8880,3688712,"['beer', 'white wine', 'bacon', 'cider', 'meatballs', 'chili', 'dessert wine', 'phone car charger', 'cereals', 'babies food']"
1340,10176417,"['pet food', 'fresh bread', 'grated cheese', 'half-life: alyx', 'final fantasy XIX', 'cider', 'herb & pepper', 'strong cheese']"
1293,9546254,"['almonds', 'white wine', 'parmesan cheese', 'cider', 'megaman zero 2', 'iPad', 'burger sauce', 'half-life 2', 'metroid prime']"
3625,7068161,"['beer', 'white wine', 'spaghetti', 'pickles', 'red wine', 'asparagus', 'samsung galaxy 10', 'antioxydant juice']"
8059,7243310,"['bramble', 'white wine', 'mint green tea', 'grated cheese', 'champagne', 'light mayo', 'chili', 'burger sauce', 'cottage cheese', 'final fantasy XXII', 'ketchup']"
6420,6325951,"['bramble', 'sandwich', 'gums', 'black beer', 'toothpaste']"
8581,12151787,"['white wine', 'cake', 'cider', 'chutney', 'frozen vegetables', 'asparagus']"
8087,4183432,"['beer', 'white wine', 'fresh bread', 'cider', 'frozen smoothie', 'french wine', 'gums', 'dessert wine', 'pasta', 'black beer', 'strong cheese']"
5330,1634938,"['white wine', 'cake', 'tomatoes', 'green tea', 'chocolate bread', 'spaghetti', 'mint green tea', 'cider', 'black tea', 'metroid prime', 'megaman zero 4', 'phone charger', 'french wine', 'ketchup', 'red wine']"
8665,317695,"['bramble', 'almonds', 'black tea', 'avocado', 'cologne', 'muffins', 'champagne', 'dessert wine', 'mushroom cream sauce', 'barbecue sauce', 'ketchup']"
8952,10161807,"['bramble', 'white wine', 'cake', 'napkins', 'deodorant', 'cider', 'french fries', 'low fat yogurt', 'mayonnaise', 'cereals']"
2512,6117531,"['beer', 'white wine', 'canned_tuna', 'pickles', 'cooking oil', 'pokemon sword', 'low fat yogurt', 'ratchet & clank 3', 'champagne', 'dessert wine', 'honey', 'cookies', 'strong cheese', 'toothpaste']"
